Date Posted,Activity,Description,Principal Cash
06/17/20,Sale,"Sold 97,555.56 Units Of 97,555.56 -97,555.56 First Am Govt Ob Fd Cl X Trade Date 6/17/20","96,480.75"
06/17/20,Sale,"Sold 2,100.88 Units Of 2,100.88 -2,100.88 First Am Govt Ob Fd Cl X Trade Date 6/17/20","98,581.63"
06/17/20,Purchase,"Purchased 2,000 Shares Of -97,792.11 97,792.11 Umicore Net Cost 97,792.11 USD Trade Date 6/15/20 Purchased Through Jpmsgb2l Jp Morgan Sec London Paid 48.87 USD Brokerage Book Value 86,744.35 EUR Traded At 0.8870281 EUR To 1 USD Valued At 0.8870281 EUR For 97,792.11 USD 2,000 Shares At 43.3505 EUR 703.00 Euro 99999EUR3 Transfer From Another Account",789.52
06/18/20,Purchase,"Purchased 19,450.71 Units Of -19,450.71 19,450.71 First Am Govt Ob Fd Cl X Trade Date 6/18/20",0.00
06/19/20,Purchase,"Purchased 18,828.00 Units Of -21,196.56 21,196.56 Euro Trade Date 6/18/20 Value Date 6/18/20 Book Value 18,828.00 EUR Traded At 0.8882572 EUR To 1 USD Valued At 0.8882572 EUR For 21,196.56 USD Net Cost 21,196.56 USD 18,828 Units At 1 EUR Ca Rights Exercise Sedol Bmh21t8 21880 00- -A -UC-UZ -001-04","-21,196.56"
06/19/20,Purchase,"Purchased 2,092 Shares Of -21,196.56 21,196.56 Lumibird Net Cost 18,828.00 EUR Trade Date 6/18/20 Purchased Through Global Corporate Actions Purchased On The NYSE Euronext - Euronext Paris Book Value 18,828.00 EUR Valued At 0.8882572 EUR For 21,196.56 USD Fed Tax Cost Reduction 21,196.56- USD 2,092 Shares At 9 EUR Ca Rights Exercise Sedol Bmh21t8 Lumibird Rt 6/09/20 Pay From Acct On Corp Action Valued At 0.889878 EUR For 0.00 USD Market Value Of 4,944.50 USD Ca Rights Exercise Sedol Bmh21t8","-42,393.12"
06/19/20,Sale,"Sold 21,196.56 Units Of 21,196.56 -21,196.56 First Am Govt Ob Fd Cl X Trade Date 6/19/20","-22,416.11"
06/19/20,Sale,"Sold 85,623.12 Units Of 85,623.12 -85,623.12 First Am Govt Ob Fd Cl X Trade Date 6/19/20","63,207.01"
06/19/20,Purchase,"Purchased 20,000 Shares Of -84,403.57 84,403.57 Ds Smith Plc Net Cost 84,403.57 USD Trade Date 6/17/20 Purchased Through Crst 784 Jpmorgan Secs Ltd Paid 41.97 USD Brokerage Paid 421.17 USD Misc Fee1 Book Value 67,273.14 GBP Traded At 0.7970414 GBP To 1 USD Valued At 0.7970414 GBP For 84,403.57 USD 20,000 Shares At 3.3452 GBP 21880 00- -A -UC-UZ -001-04","-21,196.56"
06/22/20,Purchase,"Purchased 5,095.16 Units Of -5,095.16 5,095.16 First Am Govt Ob Fd Cl X Trade Date 6/22/20",0.00
06/23/20,Purchase,"Purchased 98,167.66 Units Of -98,167.66 98,167.66 First Am Govt Ob Fd Cl X Trade Date 6/23/20","-145,903.77"
06/23/20,Sale,"Sold 400 Shares Of 145,903.77 -89,457.40 Asml Holding Nv Ny Reg Shs Trade Date 6/19/20 Sold Through J.P. Morgan Securities LLC Paid 4.00 USD Brokerage Paid 3.23 USD Sec Fee 400 Shares At 364.7775 USD Comture Corp 7.25 JPY/Share On 12,000 Shares Due 6/24/20 Received 87,000 JPY Valued At 106.67 JPY For 815.60 USD Comture Corp Non-USD Taxes 13,324 JPY Valued At 106.67 JPY For 124.91 USD 15.3150000% Foreign Taxes Withheld 21880 00- -A -UC-UZ -001-04",0.00
06/24/20,Sale,"Sold 73,676.00 Units Of 690.69 -690.69 Yen Trade Date 6/24/20 Value Date 6/24/20 Book Value 73,676 JPY Traded At 106.67 JPY To 1 USD Valued At 106.67 JPY For 690.69 USD Net Proceeds 690.69 USD Repatriating Comture Corp Transfer To Income Comture Corp Repatriating Comture Corp Transfer From Principal Comture Corp Repatriating Comture Corp Transfer From Another Account","1,381.38"
06/24/20,Purchase,"Purchased 202,305.06 Units Of -202,305.06 202,305.06 First Am Govt Ob Fd Cl X Trade Date 6/24/20","-156,613.94"
06/24/20,Purchase,Purchased 690.69 Units Of -690.69 690.69 First Am Govt Ob Fd Cl X Trade Date 6/24/20,"-157,304.63"
06/24/20,Purchase,"Purchased 10,000 Shares Of -37,934.14 37,934.14 Accesso Technology Group Plc Net Cost 37,934.14 USD Trade Date 6/22/20 Purchased Through Crst 784 Jpmorgan Secs Ltd Paid 18.96 USD Brokerage Paid 1.24 USD Misc Fee1 Purchased On The London Stock Exchange Book Value 30,516.25 GBP Traded At 0.80445346 GBP To 1 USD Valued At 0.80445346 GBP For 37,934.14 USD 10,000 Shares At 3.05 GBP 21880 00- -A -UC-UZ -001-04","-195,238.77"
06/24/20,Purchase,"Purchased 1,000 Shares Of -70,856.46 70,856.46 Stroeer SE and Co Kgaa Net Cost 70,856.46 USD Trade Date 6/22/20 Purchased Through Jpmsgb2leql Jp Morgan Eq Lndn Paid 35.41 USD Brokerage Book Value 62,956.66 EUR Traded At 0.88850981 EUR To 1 USD Valued At 0.88850981 EUR For 70,856.46 USD 1,000 Shares At 62.9252 EUR","-266,095.23"
06/24/20,Sale,"Sold 20,000 Shares Of 266,785.92 -225,115.56 Mediawan Sa Net Proceeds 266,785.92 USD Trade Date 6/22/20 Sold Through Jpmsgb2l Jp Morgan Sec London Paid 133.46 USD Brokerage Sold On The NYSE Euronext - Euronext Paris Book Value 202,802.46 EUR Local Proceeds 237,881.00 EUR Traded At 0.891655 EUR To 1 USD Valued At 0.891655 EUR For 266,785.92 USD 20,000 Shares At 11.9 EUR 73,676 Yen 99999JPY3 Japan Elevator Ser 18 JPY/Share On 7,000 Shares Due 6/25/20 Received 126,000 JPY Valued At 106.96 JPY For 1,178.01 USD Japan Elevator Ser Non-USD Taxes 19,297 JPY Valued At 106.96 JPY For 180.41 USD 15.3150000% Foreign Taxes Withheld 21880 00- -A -UC-UZ -001-04",690.69
06/25/20,Sale,"Sold 106,703.00 Units Of 997.60 -997.60 Yen Trade Date 6/25/20 Value Date 6/25/20 Book Value 106,703 JPY Traded At 106.96 JPY To 1 USD Valued At 106.96 JPY For 997.60 USD Net Proceeds 997.60 USD Repatriating Japan Elevator Ser Transfer To Income Japan Elevator Ser Repatriating Japan Elevator Ser Transfer From Principal Japan Elevator Ser Repatriating Japan Elevator Ser Transfer From Another Account","1,995.20"
06/25/20,Purchase,Purchased 997.6 Units Of -997.60 997.60 First Am Govt Ob Fd Cl X Trade Date 6/25/20,"32,541.78"
06/25/20,Purchase,"Purchased 31,668.37 Units Of -31,668.37 31,668.37 First Am Govt Ob Fd Cl X Trade Date 6/25/20",873.41
06/25/20,Sale,"Sold 124.19 Units Of 124.19 -124.19 First Am Govt Ob Fd Cl X Trade Date 6/25/20 106,703 Yen 99999JPY3 21880 00- -A -UC-UZ -001-04",997.60
06/26/20,Sale,"Sold 50,811.00 Units Of 473.45 -473.45 Yen Trade Date 6/26/20 Value Date 6/26/20 Book Value 50,811 JPY Traded At 107.32 JPY To 1 USD Valued At 107.32 JPY For 473.45 USD Net Proceeds 473.45 USD Repatriating Jeol Ltd Transfer To Income Jeol Ltd Repatriating Jeol Ltd Transfer From Principal Jeol Ltd Repatriating Jeol Ltd Transfer From Another Account",946.90
06/26/20,Purchase,"Purchased 119,226.76 Units Of -119,226.76 119,226.76 First Am Govt Ob Fd Cl X Trade Date 6/26/20","-117,330.25"
06/26/20,Purchase,"Purchased 1,423.06 Units Of -1,423.06 1,423.06 First Am Govt Ob Fd Cl X Trade Date 6/26/20 21880 00- -A -UC-UZ -001-04","-118,753.31"
06/26/20,Sale,"Sold 130 Shares Of 119,226.76 -41,882.15 Shopify Inc A Trade Date 6/24/20 Sold Through J.P. Morgan Securities LLC Paid 1.30 USD Brokerage Paid 2.64 USD Sec Fee 130 Shares At 917.1592 USD 50,811 Yen 99999JPY3 Disco Corporation 347 JPY/Share On 950 Shares Due 6/29/20 Received 329,650 JPY Valued At 107.26 JPY For 3,073.37 USD Disco Corporation Non-USD Taxes 50,486 JPY Valued At 107.26 JPY For 470.68 USD 15.3150000% Foreign Taxes Withheld",473.45
06/29/20,Sale,"Sold 279,164.00 Units Of 2,602.69 -2,602.69 Yen Trade Date 6/29/20 Value Date 6/29/20 Book Value 279,164 JPY Traded At 107.26 JPY To 1 USD Valued At 107.26 JPY For 2,602.69 USD Net Proceeds 2,602.69 USD Repatriating Disco Corporation Transfer To Income Disco Corporation Repatriating Disco Corporation Transfer From Principal Disco Corporation Repatriating Disco Corporation 21880 00- -A -UC-UZ -001-04","5,205.38"
06/29/20,Sale,"Sold 7,760.91 Units Of 7,760.91 -7,760.91 First Am Govt Ob Fd Cl X Trade Date 6/29/20 279,164 Yen 99999JPY3 Stmicroelectronics N V 0.042 USD/Share On 10,000 Shares Due 6/30/20 15.0000000% Foreign Taxes Withheld Non-USD Taxes Stmicroelectronics N V Slm Solutions Grou Npv Rt 7/10/20 Valued At 1.00 EUR For 0.00 USD Market Value Of 0.00 USD Ca Rights Distribution Bmhthk2 Exdt 6/26/20","5,205.38"
06/30/20,Purchase,Purchased 357 Units Of -357.00 357.00 First Am Govt Ob Fd Cl X Trade Date 6/30/20,"-7,456.58"
06/30/20,Sale,"Sold 7,456.58 Units Of 7,456.58 -7,456.58 First Am Govt Ob Fd Cl X Trade Date 6/30/20 21880 00- -A -UC-UZ -001-04",0.00
07/01/20,Sale,"Sold 2,380.00 Units Of 254.16 -254.16 Swedish Krona Trade Date 6/30/20 Value Date 7/1/20 Book Value 2,380.00 SEK Traded At 9.364055 SEK To 1 USD Valued At 9.364055 SEK For 254.16 USD Net Proceeds 254.16 USD Repatriating Vitec Software Group Ab B Sh Transfer To Income Vitec Software Group Ab B Sh Repatriating Vitec Software Group Ab B Sh Transfer From Principal Vitec Software Group Ab B Sh Repatriating Vitec Software Group Ab B Sh",508.32
07/01/20,Sale,"Sold 147,505.43 Units Of 147,505.43 -147,505.43 First Am Govt Ob Fd Cl X Trade Date 7/1/20 21880 00- -A -UC-UZ -001-04","112,656.12"
07/01/20,Purchase,"Purchased 1,000 Shares Of -112,147.80 112,147.80 Grupo Aeroportuario Sure Spon A D R Trade Date 6/29/20 Purchased Through J.P. Morgan Securities LLC Paid 10.00 USD Brokerage 1,000 Shares At 112.1378 USD First Am Govt Ob Fd Cl X Interest From 6/1/20 To 6/30/20 2,380.00 Swedish Krona 99999SEK5 Transfer From Another Account",508.32
07/02/20,Purchase,"Purchased 7,518.59 Units Of -7,518.59 7,518.59 First Am Govt Ob Fd Cl X Trade Date 7/2/20 Transfer From Another Account",0.00
07/06/20,Purchase,"Purchased 35,995.51 Units Of -35,995.51 35,995.51 First Am Govt Ob Fd Cl X Trade Date 7/6/20 21880 00- -A -UC-UZ -001-04","-7,193.18"
07/06/20,Sale,"Sold 3,989.97 Units Of 3,989.97 -3,989.97 First Am Govt Ob Fd Cl X Trade Date 7/6/20","-3,203.21"
07/06/20,Purchase,"Purchased 6,000 Shares Of -95,586.60 95,586.60 Future Plc Net Cost 95,586.60 USD Trade Date 7/2/20 Purchased Through Crst 784 Jpmorgan Secs Ltd Paid 47.53 USD Brokerage Paid 476.80 USD Misc Fee1 Purchased On The London Stock Exchange Book Value 76,334.33 GBP Traded At 0.79858811 GBP To 1 USD Valued At 0.79858811 GBP For 95,586.60 USD 6,000 Shares At 12.6526 GBP","-98,789.81"
07/06/20,Sale,"Sold 100 Shares Of 98,789.81 -31,495.50 Shopify Inc A Trade Date 7/1/20 Sold Through J.P. Morgan Securities LLC Paid 1.00 USD Brokerage Paid 2.19 USD Sec Fee 100 Shares At 987.93 USD Transfer From Another Account",0.00
07/07/20,Sale,"Sold 1,833.65 Units Of 1,833.65 -1,833.65 First Am Govt Ob Fd Cl X Trade Date 7/7/20",0.00
07/08/20,Sale,"Sold 263,333.92 Units Of 263,333.92 -263,333.92 First Am Govt Ob Fd Cl X Trade Date 7/8/20","195,968.36"
07/08/20,Purchase,"Purchased 5,000 Shares Of -195,968.36 195,968.36 Powercell Seden Ab Net Cost 195,968.36 USD Trade Date 7/6/20 Purchased Through Jpmsgb2l Jp Morgan Sec London Paid 97.94 USD Brokerage Purchased On The Omx Nordic Exchange Stockholm Book Value 1,811,825.46 SEK Traded At 9.24549994 SEK To 1 USD Valued At 9.24549994 SEK For 195,968.36 USD 5,000 Shares At 362.184 SEK Transfer From Another Account",0.00
07/09/20,Purchase,"Purchased 103,686.53 Units Of -103,686.53 103,686.53 First Am Govt Ob Fd Cl X Trade Date 7/9/20 Transfer From Another Account",0.00
07/10/20,Purchase,"Purchased 16,525.59 Units Of -16,525.59 16,525.59 First Am Govt Ob Fd Cl X Trade Date 7/10/20",-381.38
07/10/20,Sale,Sold 381.38 Units Of 381.38 -381.38 First Am Govt Ob Fd Cl X Trade Date 7/10/20 21880 00- -A -UC-UZ -001-04,0.00
07/13/20,Sale,"Sold 106,481.95 Units Of 106,481.95 -106,481.95 First Am Govt Ob Fd Cl X Trade Date 7/13/20 Fanuc Corporation A D R 0.16296 USD/Share On 10,000 Shares Due 7/14/20 10.0000000% Foreign Taxes Withheld Non-USD Taxes Fanuc Corporation A D R Adr Paying Agent Fee Fanuc Corporation A D R Adr Fee Of 0.024792 Per Share Due 07/14/20 Transfer From Another Account",0.00
07/14/20,Purchase,"Purchased 313,640.23 Units Of -313,640.23 313,640.23 First Am Govt Ob Fd Cl X Trade Date 7/14/20","1,218.72"
07/15/20,Sale,"Sold 68,785.09 Units Of 68,785.09 -68,785.09 First Am Govt Ob Fd Cl X Trade Date 7/15/20 Taiwan Semiconductor A D R 0.423872 USD/Share On 6,000 Shares Due 7/16/20 21.0000000% Foreign Taxes Withheld 21880 00- -A -UC-UZ -001-04",0.00
07/16/20,Sale,"Sold 67,032.15 Units Of 67,032.15 -67,032.15 First Am Govt Ob Fd Cl X Trade Date 7/16/20","76,132.46"
07/16/20,Purchase,"Purchased 50,000 Shares Of -74,123.31 74,123.31 Learning Technologies Group Net Cost 74,123.31 USD Trade Date 7/14/20 Purchased Through Crst 784 Jpmorgan Secs Ltd Paid 37.05 USD Brokerage Paid 1.25 USD Misc Fee1 Purchased On The London Stock Exchange Book Value 59,100.54 GBP Traded At 0.79732732 GBP To 1 USD Valued At 0.79732732 GBP For 74,123.31 USD 50,000 Shares At 1.1814 GBP Slm Solutions Grou Npv Rt 7/10/20 Pay From Acct On Corp Action Valued At 1.00 EUR For 0.00 USD Market Value Of 0.00 USD Ca Rights Exercise Bmg71l6 Transfer From Another Account","2,009.15"
07/17/20,Purchase,"Purchased 8,693.57 Units Of -8,693.57 8,693.57 First Am Govt Ob Fd Cl X Trade Date 7/17/20 Transfer From Another Account 21880 00- -A -UC-UZ -001-04",0.00
07/20/20,Purchase,"Purchased 19,563.53 Units Of -19,563.53 19,563.53 First Am Govt Ob Fd Cl X Trade Date 7/20/20 Transfer From Another Account",0.00
07/21/20,Purchase,"Purchased 34,782.94 Units Of -34,782.94 34,782.94 First Am Govt Ob Fd Cl X Trade Date 7/21/20 Transfer From Another Account",0.00
07/22/20,Sale,"Sold 43,311.37 Units Of 43,311.37 -43,311.37 First Am Govt Ob Fd Cl X Trade Date 7/22/20 21880 00- -A -UC-UZ -001-04","86,902.76"
07/22/20,Purchase,"Purchased 25,000 Shares Of -86,902.76 86,902.76 Accesso Technology Group Plc Net Cost 86,902.76 USD Trade Date 7/20/20 Purchased Through Crst 784 Jpmorgan Secs Ltd Paid 43.44 USD Brokerage Paid 1.26 USD Misc Fee1 Purchased On The London Stock Exchange Book Value 68,785.38 GBP Traded At 0.79152124 GBP To 1 USD Valued At 0.79152124 GBP For 86,902.76 USD 25,000 Shares At 2.75 GBP Transfer From Another Account",0.00
07/23/20,Purchase,"Purchased 14,392.89 Units Of -14,392.89 14,392.89 First Am Govt Ob Fd Cl X Trade Date 7/23/20",0.00
07/24/20,Sale,"Sold 95,544.04 Units Of 95,544.04 -95,544.04 First Am Govt Ob Fd Cl X Trade Date 7/24/20","-1,025.79"
07/24/20,Sale,"Sold 1,025.79 Units Of 1,025.79 -1,025.79 First Am Govt Ob Fd Cl X Trade Date 7/24/20",0.00
07/27/20,Sale,"Sold 2,260.91 Units Of 2,260.91 -2,260.91 First Am Govt Ob Fd Cl X Trade Date 7/27/20 Transfer From Another Account",0.00
07/28/20,Purchase,"Purchased 3,720.08 Units Of -3,720.08 3,720.08 First Am Govt Ob Fd Cl X Trade Date 7/28/20",0.00
07/29/20,Sale,"Sold 200,931.47 Units Of 200,931.47 -200,931.47 First Am Govt Ob Fd Cl X Trade Date 7/29/20","186,357.04"
07/29/20,Purchase,"Purchased 300,000 Shares Of -186,357.04 186,357.04 Aston Martin Lagonda Global Net Cost 186,357.04 USD Trade Date 7/27/20 Purchased Through Crst 784 Jpmorgan Secs Ltd Paid 92.67 USD Brokerage Paid 928.43 USD Misc Fee1 Purchased On The London Stock Exchange Book Value 144,702.87 GBP Traded At 0.77648187 GBP To 1 USD Valued At 0.77648187 GBP For 186,357.04 USD 300,000 Shares At 0.4797 GBP Transfer From Another Account",0.00
07/30/20,Purchase,"Purchased 2,769.85 Units Of -2,769.85 2,769.85 First Am Govt Ob Fd Cl X Trade Date 7/30/20 21880 00- -A -UC-UZ -001-04",0.00
07/31/20,Sale,"Sold 26,501.47 Units Of 26,501.47 -26,501.47 First Am Govt Ob Fd Cl X Trade Date 7/31/20",0.00
08/03/20,Sale,"Sold 127,978.02 Units Of 127,978.02 -127,978.02 First Am Govt Ob Fd Cl X Trade Date 8/3/20 First Am Govt Ob Fd Cl X Interest From 7/1/20 To 7/31/20 Transfer From Another Account","-18,722.45"
08/04/20,Purchase,"Purchased 6,154.85 Units Of -6,154.85 6,154.85 First Am Govt Ob Fd Cl X Trade Date 8/4/20 21880 00- -A -UC-UZ -001-04","7,008.05"
08/04/20,Purchase,"Purchased 21,388.56 Units Of -21,388.56 21,388.56 First Am Govt Ob Fd Cl X Trade Date 8/4/20","-14,380.51"
08/04/20,Sale,"Sold 8,225.66 Units Of 8,225.66 -8,225.66 First Am Govt Ob Fd Cl X Trade Date 8/4/20","-6,154.85"
08/04/20,Sale,"Sold 6,154.85 Units Of 6,154.85 -6,154.85 First Am Govt Ob Fd Cl X Trade Date 8/4/20 Transfer From Another Account",0.00
08/05/20,Purchase,"Purchased 198,081.28 Units Of -198,081.28 198,081.28 First Am Govt Ob Fd Cl X Trade Date 8/5/20","-197,964.76"
08/05/20,Sale,"Sold 1,000 Shares Of 197,964.76 -158,024.31 Diasorin Spa Net Proceeds 197,964.76 USD Trade Date 8/3/20 Sold Through Jpmsgb2l Jp Morgan Sec London Paid 99.03 USD Brokerage Book Value 144,969.76 EUR Local Proceeds 168,773.67 EUR Traded At 0.85254401 EUR To 1 USD Valued At 0.85254401 EUR For 197,964.76 USD 1,000 Shares At 168.8581 EUR Transfer From Another Account",0.00
08/06/20,Purchase,"Purchased 36,261.5 Units Of -36,261.50 36,261.50 First Am Govt Ob Fd Cl X Trade Date 8/6/20 Transfer From Another Account 21880 00- -A -UC-UZ -001-04",0.00
08/07/20,Purchase,"Purchased 4,629.15 Units Of -4,629.15 4,629.15 First Am Govt Ob Fd Cl X Trade Date 8/7/20",0.00
08/10/20,Purchase,"Purchased 132,818.77 Units Of -132,818.77 132,818.77 First Am Govt Ob Fd Cl X Trade Date 8/10/20","-172,576.18"
08/10/20,Sale,"Sold 10,000 Shares Of 172,576.18 -192,021.00 Fanuc Corporation A D R Trade Date 8/6/20 Sold Through J.P. Morgan Securities LLC Paid 100.00 USD Brokerage Paid 3.82 USD Sec Fee 10,000 Shares At 17.268 USD",0.00
08/11/20,Sale,"Sold 12,219.87 Units Of 12,219.87 -12,219.87 First Am Govt Ob Fd Cl X Trade Date 8/11/20 Transfer From Another Account",0.00
08/12/20,Purchase,"Purchased 29,230.76 Units Of -29,230.76 29,230.76 First Am Govt Ob Fd Cl X Trade Date 8/12/20 Transfer From Another Account 21880 00- -A -UC-UZ -001-04",0.00
08/13/20,Purchase,"Purchased 3,295.67 Units Of -3,295.67 3,295.67 First Am Govt Ob Fd Cl X Trade Date 8/13/20","14,284.89"
08/13/20,Sale,Sold 238.5 Units Of 238.50 -238.50 First Am Govt Ob Fd Cl X Trade Date 8/13/20,"14,523.39"
08/13/20,Purchase,"Purchased 5,000 Shares Of -182,362.53 181,996.03 Publicis Groupe Net Cost 182,362.53 USD Trade Date 8/11/20 Purchased Through Jpmsgb2l Jp Morgan Sec London Paid 90.87 USD Brokerage Paid 544.08 USD Misc Fee1 Book Value 154,672.97 EUR Traded At 0.84816201 EUR To 1 USD Valued At 0.84987 EUR For 181,996.03 USD 5,000 Shares At 30.8267 EUR","-167,839.14"
08/13/20,Sale,"Sold 100 Shares Of 167,839.14 -72,787.63 Adyen Bv Net Proceeds 167,839.14 USD Trade Date 8/11/20 Sold Through Jpmsgb2l Jp Morgan Sec London Paid 83.96 USD Brokerage Sold On The NYSE Euronext - Euronext Amste Book Value 63,961.01 EUR Local Proceeds 142,354.79 EUR Traded At 0.84816206 EUR To 1 USD Valued At 0.84987 EUR For 167,501.84 USD 100 Shares At 1,424.26 EUR 21880 00- -A -UC-UZ -001-04",0.00
08/14/20,Sale,"Sold 48,270.00 Units Of 450.87 -450.87 Yen Trade Date 8/14/20 Value Date 8/14/20 Book Value 48,270 JPY Traded At 107.06 JPY To 1 USD Valued At 107.06 JPY For 450.87 USD Net Proceeds 450.87 USD Repatriating Askul Corp Npv Transfer To Income Askul Corp Npv Repatriating Askul Corp Npv Transfer From Principal Askul Corp Npv Repatriating Askul Corp Npv Transfer From Another Account",901.74
08/14/20,Purchase,"Purchased 10,391.5 Units Of -10,391.50 10,391.50 First Am Govt Ob Fd Cl X Trade Date 8/14/20 48,270 Yen 99999JPY3 21880 00- -A -UC-UZ -001-04",901.74
08/17/20,Sale,"Sold 24,282.06 Units Of 24,282.06 -24,282.06 First Am Govt Ob Fd Cl X Trade Date 8/17/20 Transfer From Another Account",0.00
08/18/20,Purchase,"Purchased 14,992.34 Units Of -14,992.34 14,992.34 First Am Govt Ob Fd Cl X Trade Date 8/18/20 Transfer From Another Account",0.00
08/19/20,Purchase,"Purchased 18,134.73 Units Of -18,134.73 18,134.73 First Am Govt Ob Fd Cl X Trade Date 8/19/20 Transfer From Another Account",0.00
08/20/20,Purchase,"Purchased 25,661.83 Units Of -25,661.83 25,661.83 First Am Govt Ob Fd Cl X Trade Date 8/20/20 21880 00- -A -UC-UZ -001-04",0.00
08/21/20,Sale,"Sold 3,730.82 Units Of 3,730.82 -3,730.82 First Am Govt Ob Fd Cl X Trade Date 8/21/20",0.00
08/24/20,Sale,"Sold 51,178.48 Units Of 51,178.48 -51,178.48 First Am Govt Ob Fd Cl X Trade Date 8/24/20 Umicore 0.25 EUR/Share On 5,000 Shares Due 8/25/20 Received 1,250.00 EUR Valued At 0.847229 EUR For 1,475.40 USD Umicore Non-USD Taxes 375.00 EUR Valued At 0.847229 EUR For 442.62 USD 30.0000000% Foreign Taxes Withheld",0.00
08/25/20,Sale,"Sold 875.00 Units Of 1,032.78 -1,032.78 Euro Trade Date 8/25/20 Value Date 8/25/20 Book Value 875.00 EUR Traded At 0.847229 EUR To 1 USD Valued At 0.847229 EUR For 1,032.78 USD Net Proceeds 1,032.78 USD Repatriating Umicore Transfer To Income Umicore Repatriating Umicore 21880 00- -A -UC-UZ -001-04","2,065.56"
08/25/20,Purchase,"Purchased 55,346.72 Units Of -55,346.72 55,346.72 First Am Govt Ob Fd Cl X Trade Date 8/25/20","2,065.56"
08/25/20,Purchase,"Purchased 1,032.78 Units Of -1,032.78 1,032.78 First Am Govt Ob Fd Cl X Trade Date 8/25/20 875.00 Euro 99999EUR3 Transfer From Another Account","1,032.78"
08/26/20,Purchase,"Purchased 67,462.12 Units Of -67,462.12 67,462.12 First Am Govt Ob Fd Cl X Trade Date 8/26/20 Hugo Boss Ag Ord Market Value Of 772.50 USD Infineon Technologies Ag Market Value Of 1,614.00 USD Stroeer SE Co Kgaa Market Value Of 1,684.20 USD 21880 00- -A -UC-UZ -001-04",0.00
08/27/20,Sale,Sold 400 Units Of 400.00 -400.00 First Am Govt Ob Fd Cl X Trade Date 8/27/20,"-2,895.79"
08/27/20,Sale,"Sold 2,895.79 Units Of 2,895.79 -2,895.79 First Am Govt Ob Fd Cl X Trade Date 8/27/20",0.00
08/28/20,Sale,"Sold 8,917.66 Units Of 8,917.66 -8,917.66 First Am Govt Ob Fd Cl X Trade Date 8/28/20 Comture Corp 7.75 JPY/Share On 12,000 Shares Due 8/31/20 Received 93,000 JPY Valued At 105.41 JPY For 882.27 USD 21880 00- -A -UC-UZ -001-04",0.00
08/31/20,Sale,"Sold 78,757.00 Units Of 747.15 -747.15 Yen Trade Date 8/31/20 Value Date 8/31/20 Book Value 78,757 JPY Traded At 105.41 JPY To 1 USD Valued At 105.41 JPY For 747.15 USD Net Proceeds 747.15 USD Repatriating Comture Corp Transfer To Income Comture Corp Repatriating Comture Corp Transfer From Principal Comture Corp Repatriating Comture Corp Transfer From Another Account","1,494.30"
08/31/20,Purchase,"Purchased 47,052.85 Units Of -47,052.85 47,052.85 First Am Govt Ob Fd Cl X Trade Date 8/31/20","1,494.30"
08/31/20,Purchase,"Purchased 747.15 Units Of -747.15 747.15 First Am Govt Ob Fd Cl X Trade Date 8/31/20 78,757 Yen 99999JPY3 21880 00- -A -UC-UZ -001-04",747.15
09/01/20,Sale,"Sold 188,633.38 Units Of 188,633.38 -188,633.38 First Am Govt Ob Fd Cl X Trade Date 9/1/20","195,994.75"
09/01/20,Purchase,"Purchased 4,500 Shares Of -195,994.75 195,994.75 Fnac Darty Sa Net Cost 195,994.75 USD Trade Date 8/28/20 Purchased Through Jpmsgb2l Jp Morgan Sec London Paid 97.65 USD Brokerage Paid 585.93 USD Misc Fee1 Book Value 164,641.98 EUR Traded At 0.8400326 EUR To 1 USD Valued At 0.8400326 EUR For 195,994.75 USD 4,500 Shares At 36.4595 EUR First Am Govt Ob Fd Cl X Interest From 8/1/20 To 8/31/20 Transfer From Another Account",0.00
09/02/20,Purchase,"Purchased 8,163.99 Units Of -8,163.99 8,163.99 First Am Govt Ob Fd Cl X Trade Date 9/2/20",0.00
09/03/20,Purchase,"Purchased 51,895.97 Units Of -51,895.97 51,895.97 First Am Govt Ob Fd Cl X Trade Date 9/3/20",-60.00
09/04/20,Sale,"Sold 15,992.21 Units Of 15,992.21 -15,992.21 First Am Govt Ob Fd Cl X Trade Date 9/4/20 21880 00- -A -UC-UZ -001-04",0.00
09/08/20,Sale,"Sold 63,514.00 Units Of 596.54 -596.54 Yen Trade Date 9/7/20 Value Date 9/8/20 Book Value 63,514 JPY Traded At 106.47 JPY To 1 USD Valued At 106.47 JPY For 596.54 USD Net Proceeds 596.54 USD Repatriating Thk Co Ltd Transfer To Income Thk Co Ltd Repatriating Thk Co Ltd Transfer From Principal Thk Co Ltd Repatriating Thk Co Ltd Transfer From Another Account","1,193.08"
09/08/20,Purchase,Purchased 596.54 Units Of -596.54 596.54 First Am Govt Ob Fd Cl X Trade Date 9/8/20,"3,518.61"
09/08/20,Sale,"Sold 59,181.48 Units Of 59,181.48 -59,181.48 First Am Govt Ob Fd Cl X Trade Date 9/8/20 21880 00- -A -UC-UZ -001-04","62,700.09"
09/08/20,Purchase,"Purchased 100,000 Shares Of -244,806.63 244,806.63 William Hill P L C Net Cost 244,806.63 USD Trade Date 9/3/20 Purchased Through Crst 784 Jpmorgan Secs Ltd Paid 121.73 USD Brokerage Paid 1,219.26 USD Misc Fee1 Purchased On The London Stock Exchange Book Value 184,591.15 GBP Traded At 0.75402836 GBP To 1 USD Valued At 0.75402836 GBP For 244,806.63 USD 100,000 Shares At 1.8358 GBP","-182,106.54"
