Date Posted,Activity,Description,Principal Cash
03/10/22,Sale,"Sold 130,077.79 Units Of 143,800.21 -141,466.10 Euro Trade Date 3/9/22 Value Date 3/10/22 Book Value 130,077.79 EUR Traded At 0.90457302 EUR To 1 USD Valued At 0.90457302 EUR For 143,800.21 USD Net Proceeds 143,800.21 USD Fed ST Currency Gain On EUR Of 2,334.12 USD Fx7436530-Aset","1,047,303.18"
03/10/22,Sale,"Sold 92,286.00 Units Of 102,030.75 -100,365.63 Euro Trade Date 3/9/22 Value Date 3/10/22 Book Value 92,286.00 EUR Traded At 0.90449203 EUR To 1 USD Valued At 0.90449203 EUR For 102,030.75 USD Net Proceeds 102,030.75 USD Fed ST Currency Gain On EUR Of 1,665.12 USD Fx7436523-Aset 25233 00- -A -UC-UZ -365-04","1,149,333.93"
03/10/22,Sale,"Sold 1,147,300.76 Units Of 118,324.94 -115,098.97 Swedish Krona Trade Date 3/9/22 Value Date 3/10/22 Book Value 1,147,300.76 SEK Traded At 9.69618713 SEK To 1 USD Valued At 9.69618713 SEK For 118,324.94 USD Net Proceeds 118,324.94 USD Fed ST Currency Gain On SEK Of 3,225.97 USD Fx7436534-Aset","1,267,658.87"
03/10/22,Sale,"Sold 134,051.62 Units Of 176,503.31 -176,083.45 British Pound Trade Date 3/9/22 Value Date 3/10/22 Book Value 134,051.62 GBP Traded At 0.75948502 GBP To 1 USD Valued At 0.75948502 GBP For 176,503.31 USD Net Proceeds 176,503.31 USD Fed ST Currency Gain On GBP Of 419.86 USD Fx7436513-Aset","1,444,162.18"
03/10/22,Sale,"Sold 120,243.36 Units Of 132,928.31 -130,770.66 Euro Trade Date 3/9/22 Value Date 3/10/22 Book Value 120,243.36 EUR Traded At 0.904573 EUR To 1 USD Valued At 0.904573 EUR For 132,928.31 USD Net Proceeds 132,928.31 USD Fed ST Currency Gain On EUR Of 2,157.65 USD Fx7436520-Aset 25233 00- -A -UC-UZ -365-04","1,577,090.49"
03/10/22,Sale,"Sold 659,479.69 Units Of 68,024.87 -66,160.01 Swedish Krona Trade Date 3/9/22 Value Date 3/10/22 Book Value 659,479.69 SEK Traded At 9.69468505 SEK To 1 USD Valued At 9.69468505 SEK For 68,024.87 USD Net Proceeds 68,024.87 USD Fed ST Currency Gain On SEK Of 1,864.86 USD Fx7436536-Aset","1,645,115.36"
03/10/22,Sale,"Sold 153,396.88 Units Of 169,579.33 -166,826.77 Euro Trade Date 3/9/22 Value Date 3/10/22 Book Value 153,396.88 EUR Traded At 0.90457298 EUR To 1 USD Valued At 0.90457298 EUR For 169,579.33 USD Net Proceeds 169,579.33 USD Fed ST Currency Gain On EUR Of 2,752.56 USD Fx7436516-Aset","1,814,694.69"
03/10/22,Sale,"Sold 102,852.49 Units Of 113,712.99 -111,857.22 Euro Trade Date 3/9/22 Value Date 3/10/22 Book Value 102,852.49 EUR Traded At 0.904492 EUR To 1 USD Valued At 0.904492 EUR For 113,712.99 USD Net Proceeds 113,712.99 USD Fed ST Currency Gain On EUR Of 1,855.77 USD Fx7436522-Aset 25233 00- -A -UC-UZ -365-04","1,928,407.68"
03/10/22,Sale,"Sold 127,220.08 Units Of 140,641.03 -138,358.19 Euro Trade Date 3/9/22 Value Date 3/10/22 Book Value 127,220.08 EUR Traded At 0.90457301 EUR To 1 USD Valued At 0.90457301 EUR For 140,641.03 USD Net Proceeds 140,641.03 USD Fed ST Currency Gain On EUR Of 2,282.83 USD Fx7436519-Aset","2,069,048.71"
03/10/22,Sale,"Sold 351,961.66 Units Of 36,298.60 -35,309.33 Swedish Krona Trade Date 3/9/22 Value Date 3/10/22 Book Value 351,961.66 SEK Traded At 9.69628746 SEK To 1 USD Valued At 9.69628746 SEK For 36,298.60 USD Net Proceeds 36,298.60 USD Fed ST Currency Gain On SEK Of 989.27 USD Fx7436531-Aset","2,105,347.31"
03/10/22,Sale,"Sold 113,106.49 Units Of 125,038.54 -123,008.95 Euro Trade Date 3/9/22 Value Date 3/10/22 Book Value 113,106.49 EUR Traded At 0.90457302 EUR To 1 USD Valued At 0.90457302 EUR For 125,038.54 USD Net Proceeds 125,038.54 USD Fed ST Currency Gain On EUR Of 2,029.58 USD Fx7436538-Aset 25233 00- -A -UC-UZ -365-04","2,230,385.85"
03/10/22,Sale,"Sold 86,748.68 Units Of 114,220.40 -113,948.69 British Pound Trade Date 3/9/22 Value Date 3/10/22 Book Value 86,748.68 GBP Traded At 0.759485 GBP To 1 USD Valued At 0.759485 GBP For 114,220.40 USD Net Proceeds 114,220.40 USD Fed ST Currency Gain On GBP Of 271.71 USD Fx7436515-Aset","2,344,606.25"
03/10/22,Sale,"Sold 183,369.63 Units Of 241,421.32 -240,865.09 British Pound Trade Date 3/9/22 Value Date 3/10/22 Book Value 183,369.63 GBP Traded At 0.75954199 GBP To 1 USD Valued At 0.75954199 GBP For 241,421.32 USD Net Proceeds 241,421.32 USD Fed ST Currency Gain On GBP Of 556.24 USD Fx7436537-Aset","2,586,027.57"
03/10/22,Sale,"Sold 6,655,003.00 Units Of 57,380.61 -57,380.61 Yen Trade Date 3/9/22 Value Date 3/10/22 Book Value 6,655,003 JPY Traded At 115.97999742 JPY To 1 USD Valued At 115.97999742 JPY For 57,380.61 USD Net Proceeds 57,380.61 USD Fx7436568-Aset","2,643,408.18"
03/10/22,Sale,"Sold 1,168,245.00 Units Of 10,071.08 -10,071.08 Yen Trade Date 3/9/22 Value Date 3/10/22 Book Value 1,168,245 JPY Traded At 115.9999722 JPY To 1 USD Valued At 115.9999722 JPY For 10,071.08 USD Net Proceeds 10,071.08 USD 25233 00- -A -UC-UZ -365-04","2,653,479.26"
03/10/22,Sale,"Sold 93,100.34 Units Of 122,639.38 -122,291.91 British Pound Trade Date 3/9/22 Value Date 3/10/22 Book Value 93,100.34 GBP Traded At 0.75913903 GBP To 1 USD Valued At 0.75913903 GBP For 122,639.38 USD Net Proceeds 122,639.38 USD Fed ST Currency Gain On GBP Of 347.47 USD Fx7436572-Aset","2,776,118.64"
03/10/22,Sale,"Sold 1,351,138.25 Units Of 139,367.53 -135,548.26 Swedish Krona Trade Date 3/9/22 Value Date 3/10/22 Book Value 1,351,138.25 SEK Traded At 9.69478508 SEK To 1 USD Valued At 9.69478508 SEK For 139,367.53 USD Net Proceeds 139,367.53 USD Fed ST Currency Gain On SEK Of 3,819.29 USD Fx7436570-Aset","2,915,486.17"
03/10/22,Sale,"Sold 134,700.98 Units Of 149,032.22 -146,494.04 Euro Trade Date 3/9/22 Value Date 3/10/22 Book Value 134,700.98 EUR Traded At 0.90383798 EUR To 1 USD Valued At 0.90383798 EUR For 149,032.22 USD Net Proceeds 149,032.22 USD Fed ST Currency Gain On EUR Of 2,538.17 USD Fx7436571-Aset 25233 00- -A -UC-UZ -365-04","3,064,518.39"
03/10/22,Sale,"Sold 11,782.30 Units Of 15,518.26 -15,476.63 British Pound Trade Date 3/9/22 Value Date 3/10/22 Book Value 11,782.30 GBP Traded At 0.75925394 GBP To 1 USD Valued At 0.75925394 GBP For 15,518.26 USD Net Proceeds 15,518.26 USD Fed ST Currency Gain On GBP Of 41.63 USD Fx7436569-Aset","3,080,036.65"
03/10/22,Sale,"Sold 9,805,270.00 Units Of 84,528.19 -84,528.19 Yen Trade Date 3/9/22 Value Date 3/10/22 Book Value 9,805,270 JPY Traded At 115.99999953 JPY To 1 USD Valued At 115.99999953 JPY For 84,528.19 USD Net Proceeds 84,528.19 USD Reversed By Trx 3 Batch Db000366 On 3/17/22 Reversal Posted By B3k Fx7436573-Aset","3,164,564.84"
03/10/22,Sale,"Sold 107,226.92 Units Of 118,645.74 -116,614.63 Euro Trade Date 3/9/22 Value Date 3/10/22 Book Value 107,226.92 EUR Traded At 0.90375702 EUR To 1 USD Valued At 0.90375702 EUR For 118,645.74 USD Net Proceeds 118,645.74 USD Fed ST Currency Gain On EUR Of 2,031.11 USD Fx7436577-Aset 25233 00- -A -UC-UZ -365-04","3,283,210.58"
03/10/22,Sale,"Sold 109,054.39 Units Of 143,655.36 -143,248.35 British Pound Trade Date 3/9/22 Value Date 3/10/22 Book Value 109,054.39 GBP Traded At 0.75913903 GBP To 1 USD Valued At 0.75913903 GBP For 143,655.36 USD Net Proceeds 143,655.36 USD Fed ST Currency Gain On GBP Of 407.02 USD Fx7436578-Aset","3,426,865.94"
03/10/22,Sale,"Sold 16,852,683.00 Units Of 145,281.75 -145,281.75 Yen Trade Date 3/9/22 Value Date 3/10/22 Book Value 16,852,683 JPY Traded At 116 JPY To 1 USD Valued At 116 JPY For 145,281.75 USD Net Proceeds 145,281.75 USD Reversed By Trx 1 Batch Db000367 On 3/17/22 Reversal Posted By B3k Fx7436580-Aset","3,572,147.69"
03/10/22,Sale,"Sold 89,246.93 Units Of 117,545.55 -117,230.26 British Pound Trade Date 3/9/22 Value Date 3/10/22 Book Value 89,246.93 GBP Traded At 0.75925401 GBP To 1 USD Valued At 0.75925401 GBP For 117,545.55 USD Net Proceeds 117,545.55 USD Fed ST Currency Gain On GBP Of 315.29 USD Fx7436583-Aset 25233 00- -A -UC-UZ -365-04","3,689,693.24"
03/10/22,Sale,"Sold 70,572.98 Units Of 92,964.50 -92,701.11 British Pound Trade Date 3/9/22 Value Date 3/10/22 Book Value 70,572.98 GBP Traded At 0.75913903 GBP To 1 USD Valued At 0.75913903 GBP For 92,964.50 USD Net Proceeds 92,964.50 USD Fed ST Currency Gain On GBP Of 263.40 USD Fx7436581-Aset","3,782,657.74"
03/10/22,Sale,"Sold 105,740.15 Units Of 139,194.41 -138,894.92 British Pound Trade Date 3/9/22 Value Date 3/10/22 Book Value 105,740.15 GBP Traded At 0.75965802 GBP To 1 USD Valued At 0.75965802 GBP For 139,194.41 USD Net Proceeds 139,194.41 USD Fed ST Currency Gain On GBP Of 299.49 USD Fx7436587-Aset","3,921,852.15"
03/10/22,Sale,"Sold 95,745.16 Units Of 126,065.90 -125,766.01 British Pound Trade Date 3/9/22 Value Date 3/10/22 Book Value 95,745.16 GBP Traded At 0.759485 GBP To 1 USD Valued At 0.759485 GBP For 126,065.90 USD Net Proceeds 126,065.90 USD Fed ST Currency Gain On GBP Of 299.89 USD Fx7436594-Aset 25233 00- -A -UC-UZ -365-04","4,047,918.05"
03/10/22,Sale,"Sold 13,443,804.00 Units Of 115,904.85 -115,904.85 Yen Trade Date 3/9/22 Value Date 3/10/22 Book Value 13,443,804 JPY Traded At 115.99000387 JPY To 1 USD Valued At 115.99000387 JPY For 115,904.85 USD Net Proceeds 115,904.85 USD Reversed By Trx 3 Batch Db000367 On 3/17/22 Reversal Posted By B3k Fx7436602-Aset","4,163,822.90"
03/10/22,Sale,"Sold 17,969,006.00 Units Of 154,918.58 -154,918.58 Yen Trade Date 3/9/22 Value Date 3/10/22 Book Value 17,969,006 JPY Traded At 115.98999939 JPY To 1 USD Valued At 115.98999939 JPY For 154,918.58 USD Net Proceeds 154,918.58 USD Reversed By Trx 5 Batch Db000367 On 3/17/22 Reversal Posted By B3k Fx7436603-Aset","4,318,741.48"
03/10/22,Sale,"Sold 17,861,218.00 Units Of 153,989.29 -153,989.29 Yen Trade Date 3/9/22 Value Date 3/10/22 Book Value 17,861,218 JPY Traded At 115.99000164 JPY To 1 USD Valued At 115.99000164 JPY For 153,989.29 USD Net Proceeds 153,989.29 USD Reversed By Trx 7 Batch Db000367 On 3/17/22 Reversal Posted By B3k Fx7436604-Aset 25233 00- -A -UC-UZ -365-04","4,472,730.77"
03/10/22,Sale,"Sold 14,530,871.00 Units Of 125,276.93 -125,276.93 Yen Trade Date 3/9/22 Value Date 3/10/22 Book Value 14,530,871 JPY Traded At 115.98999912 JPY To 1 USD Valued At 115.98999912 JPY For 125,276.93 USD Net Proceeds 125,276.93 USD Reversed By Trx 9 Batch Db000367 On 3/17/22 Reversal Posted By B3k Fx7436605-Aset","4,598,007.70"
03/10/22,Sale,"Sold 80,769.88 Units Of 87,080.89 -87,248.05 Swiss Franc Trade Date 3/9/22 Value Date 3/10/22 Book Value 80,769.88 CHF Traded At 0.92752704 CHF To 1 USD Valued At 0.92752704 CHF For 87,080.89 USD Net Proceeds 87,080.89 USD Fed ST Currency Loss On CHF Of 167.16- USD Fx7436607-Aset","4,685,088.59"
03/10/22,Sale,"Sold 4,992.50 Units Of 6,571.53 -6,557.90 British Pound Trade Date 3/9/22 Value Date 3/10/22 Book Value 4,992.50 GBP Traded At 0.75971653 GBP To 1 USD Valued At 0.75971653 GBP For 6,571.53 USD Net Proceeds 6,571.53 USD Fed ST Currency Gain On GBP Of 13.63 USD Fx7436609-Aset 25233 00- -A -UC-UZ -365-04","4,691,660.12"
03/10/22,Sale,"Sold 136,792.70 Units Of 180,057.68 -179,683.98 British Pound Trade Date 3/9/22 Value Date 3/10/22 Book Value 136,792.70 GBP Traded At 0.759716 GBP To 1 USD Valued At 0.759716 GBP For 180,057.68 USD Net Proceeds 180,057.68 USD Fed ST Currency Gain On GBP Of 373.70 USD Fx7436610-Aset","4,871,717.80"
03/10/22,Sale,"Sold 75,750.20 Units Of 99,678.40 -99,501.62 British Pound Trade Date 3/10/22 Value Date 3/10/22 Book Value 75,750.20 GBP Traded At 0.75994599 GBP To 1 USD Valued At 0.75994599 GBP For 99,678.40 USD Net Proceeds 99,678.40 USD Fed ST Currency Gain On GBP Of 176.77 USD Fx7436949-Aset 17,861,218 Yen 99999JPY3 16,852,683 Yen 99999JPY3 13,443,804 Yen 99999JPY3 9,805,270 Yen 99999JPY3 17,969,006 Yen 99999JPY3 25233 00- -A -UC-UZ -365-04","4,971,396.20"
03/11/22,Purchase,"Purchased 1,167,150.17 Units Of -1,167,150.17 1,167,150.17 First Am Govt Ob Fd Cl X Trade Date 3/11/22","-1,189,980.57"
03/11/22,Sale,"Sold 10,000 Shares Of 13,154.97 -15,267.35 Zoo Digital Group Net Proceeds 10,033.92 GBP Trade Date 3/9/22 Sold Through Crest 393 Paid 15.08 GBP Brokerage Paid 1.00 GBP Misc Fee1 Sold On The London Stock Exchange Book Value 6,908.31 GBP Valued At 0.7627475 GBP For 13,154.97 USD Fed Tax Cost Of Proceeds 10,000 Shares At 1.005 GBP 25233 00- -A -UC-UZ -365-04","-1,176,825.60"
03/11/22,Sale,"Sold 68,000 Shares Of 102,895.52 -163,738.22 Boku Inc Net Proceeds 78,483.30 GBP Trade Date 3/9/22 Sold Through Crest 393 Paid 117.90 GBP Brokerage Sold On The London Stock Exchange Book Value 112,120.92 GBP Valued At 0.7627475 GBP For 102,895.52 USD Fed Tax Cost Of Proceeds 68,000 Shares At 1.1559 GBP","-1,073,930.08"
03/11/22,Sale,"Sold 20,000 Shares Of 96,760.89 -140,946.32 Pets At Home Group Plc Net Proceeds 73,804.13 GBP Trade Date 3/9/22 Sold Through Parbfrpp Banque Paribas Fr Paid 110.87 GBP Brokerage Paid 1.00 GBP Misc Fee1 Sold On The London Stock Exchange Book Value 96,011.74 GBP Valued At 0.7627475 GBP For 96,760.89 USD Fed Tax Cost Of Proceeds 20,000 Shares At 3.6958 GBP","-977,169.19"
03/11/22,Sale,"Sold 20,000 Shares Of 350,153.66 -378,243.06 Ebro Foods Sa Net Proceeds 321,906.41 EUR Trade Date 3/9/22 Sold Through Parbfrpp Banque Paribas Fr Paid 483.59 EUR Brokerage Book Value 341,914.52 EUR Valued At 0.919329 EUR For 350,153.66 USD Fed Tax Cost Of Proceeds 20,000 Shares At 16.1195 EUR","-627,015.53"
03/11/22,Sale,"Sold 4,000 Shares Of 619,937.63 -568,591.00 Jazz Pharmaceuticals Plc Trade Date 3/9/22 Sold Through Jefferies LLC Paid 160.00 USD Brokerage Paid 3.17 USD Sec Fee Sold On The OTC Bulletin Board 4,000 Shares At 155.0252 USD 25233 00- -A -UC-UZ -365-04","-7,077.90"
03/11/22,Sale,"Sold 78,483.30 Units Of 103,361.07 -102,895.52 British Pound Trade Date 3/9/22 Value Date 3/11/22 Book Value 78,483.30 GBP Traded At 0.75931199 GBP To 1 USD Valued At 0.75931199 GBP For 103,361.07 USD Net Proceeds 103,361.07 USD Fed ST Currency Gain On GBP Of 465.55 USD Fx7436241-Aset","96,283.17"
03/11/22,Sale,"Sold 10,033.92 Units Of 13,216.49 -13,154.97 British Pound Trade Date 3/9/22 Value Date 3/11/22 Book Value 10,033.92 GBP Traded At 0.75919703 GBP To 1 USD Valued At 0.75919703 GBP For 13,216.49 USD Net Proceeds 13,216.49 USD Fed ST Currency Gain On GBP Of 61.52 USD Fx7436249-Aset","109,499.66"
03/11/22,Sale,"Sold 321,906.41 Units Of 356,347.78 -350,153.66 Euro Trade Date 3/10/22 Value Date 3/11/22 Book Value 321,906.41 EUR Traded At 0.903349 EUR To 1 USD Valued At 0.903349 EUR For 356,347.78 USD Net Proceeds 356,347.78 USD Fed ST Currency Gain On EUR Of 6,194.12 USD Fx7436887-Aset 25233 00- -A -UC-UZ -365-04","465,847.44"
03/11/22,Sale,"Sold 73,804.13 Units Of 97,117.60 -96,760.89 British Pound Trade Date 3/10/22 Value Date 3/11/22 Book Value 73,804.13 GBP Traded At 0.75994598 GBP To 1 USD Valued At 0.75994598 GBP For 97,117.60 USD Net Proceeds 97,117.60 USD Fed ST Currency Gain On GBP Of 356.71 USD Fx7436943-Aset 10,033.92 British Pound 99999GBP3 78,483.30 British Pound 99999GBP3 73,804.13 British Pound 99999GBP3 321,906.41 Euro 99999EUR3 Rakuten Group Inc 4.5 JPY/Share On 90,300 Shares Due 3/14/22 Received 406,350 JPY Valued At 117.33 JPY For 3,463.31 USD Repayment Of Currency Overdraft Resulted In Fed ST Currency Gain Of 34.14 USD Rakuten Group Inc Non-USD Taxes 62,233 JPY Valued At 117.33 JPY For 530.41 USD 15.3150000% Foreign Taxes Withheld 25233 00- -A -UC-UZ -365-04","562,965.04"
03/14/22,Sale,"Sold 344,117.00 Units Of 2,932.90 -2,932.90 Yen Trade Date 3/14/22 Value Date 3/14/22 Book Value 344,117 JPY Traded At 117.33 JPY To 1 USD Valued At 117.33 JPY For 2,932.90 USD Net Proceeds 2,932.90 USD Repatriating Rakuten Group Inc Transfer To Income Rakuten Group Inc Repatriating Rakuten Group Inc Transfer From Principal Rakuten Group Inc Repatriating Rakuten Group Inc Transfer From Another Account","5,865.80"
03/14/22,Purchase,"Purchased 14,842.39 Units Of -14,842.39 14,842.39 First Am Govt Ob Fd Cl X Trade Date 3/14/22 344,117 Yen 99999JPY3 Transfer From Another Account","5,865.80"
03/15/22,Purchase,"Purchased 92,704.89 Units Of -92,704.89 92,704.89 First Am Govt Ob Fd Cl X Trade Date 3/15/22 Transfer From Another Account 25233 00- -A -UC-UZ -365-04",0.00
03/16/22,Purchase,"Purchased 56,086.64 Units Of -56,086.64 56,086.64 First Am Govt Ob Fd Cl X Trade Date 3/16/22",0.00
03/17/22,Purchase,"Reversal- 6,655,003.00 Units Of -57,380.61 57,380.35 Yen Trade Date 3/9/22 Value Date 3/10/22 Book Value 6,655,003 JPY Traded At 115.97999742 JPY To 1 USD Valued At 115.97999742 JPY For 57,380.61 USD Net Cost 57,380.61 USD Repayment Of Currency Overdraft Resulted In Fed ST Currency Gain On JPY Of 0.26- USD 6,655,003 Units At 1 JPY Rev Due To Duplicate","-57,380.61"
03/17/22,Purchase,"Reversal- 1,168,245.00 Units Of -10,071.08 10,071.95 Yen Trade Date 3/9/22 Value Date 3/10/22 Book Value 1,168,245 JPY Traded At 115.9999722 JPY To 1 USD Valued At 115.9999722 JPY For 10,071.08 USD Net Cost 10,071.08 USD Repayment Of Currency Overdraft Resulted In Fed ST Currency Loss On JPY Of 0.87 USD 1,168,245 Units At 1 JPY Rev Due To Duplicate","-67,451.69"
03/17/22,Purchase,"Reversal- 9,805,270.00 Units Of -84,528.19 84,535.48 Yen Trade Date 3/9/22 Value Date 3/10/22 Book Value 9,805,270 JPY Traded At 115.99999953 JPY To 1 USD Valued At 115.99999953 JPY For 84,528.19 USD Net Cost 84,528.19 USD Repayment Of Currency Overdraft Resulted In Fed ST Currency Loss On JPY Of 7.29 USD 9,805,270 Units At 1 JPY 25233 00- -A -UC-UZ -365-04","-151,979.88"
03/17/22,Purchase,"Reversal- 16,852,683.00 Units Of -145,281.75 145,294.27 Yen Trade Date 3/9/22 Value Date 3/10/22 Book Value 16,852,683 JPY Traded At 116 JPY To 1 USD Valued At 116 JPY For 145,281.75 USD Net Cost 145,281.75 USD Repayment Of Currency Overdraft Resulted In Fed ST Currency Loss On JPY Of 12.52 USD 16,852,683 Units At 1 JPY Rev Due To Duplicate","-297,261.63"
03/17/22,Purchase,"Reversal- 13,443,804.00 Units Of -115,904.85 115,904.86 Yen Trade Date 3/9/22 Value Date 3/10/22 Book Value 13,443,804 JPY Traded At 115.99000387 JPY To 1 USD Valued At 115.99000387 JPY For 115,904.85 USD Net Cost 115,904.85 USD Reversal Of Trx 94164 Batch Zy000490 From 3/10/22 Reversal Posted By B3k 13,443,804 Units At 1 JPY Rev Due To Duplicate","-413,166.48"
03/17/22,Purchase,"Reversal- 17,969,006.00 Units Of -154,918.58 154,918.57 Yen Trade Date 3/9/22 Value Date 3/10/22 Book Value 17,969,006 JPY Traded At 115.98999939 JPY To 1 USD Valued At 115.98999939 JPY For 154,918.58 USD Net Cost 154,918.58 USD Reversal Of Trx 94168 Batch Zy000490 From 3/10/22 Reversal Posted By B3k 17,969,006 Units At 1 JPY Rev Due To Duplicate 25233 00- -A -UC-UZ -365-04","-568,085.06"
03/17/22,Purchase,"Reversal- 17,861,218.00 Units Of -153,989.29 153,979.16 Yen Trade Date 3/9/22 Value Date 3/10/22 Book Value 17,861,218 JPY Traded At 115.99000164 JPY To 1 USD Valued At 115.99000164 JPY For 153,989.29 USD Net Cost 153,989.29 USD Repayment Of Currency Overdraft Resulted In Fed ST Currency Gain On JPY Of 10.13- USD 17,861,218 Units At 1 JPY Rev Due To Duplicate","-722,074.35"
03/17/22,Purchase,"Reversal- 14,530,871.00 Units Of -125,276.93 125,232.50 Yen Trade Date 3/9/22 Value Date 3/10/22 Book Value 14,530,871 JPY Traded At 115.98999912 JPY To 1 USD Valued At 115.98999912 JPY For 125,276.93 USD Net Cost 125,276.93 USD Repayment Of Currency Overdraft Resulted In Fed ST Currency Gain On JPY Of 44.43- USD 14,530,871 Units At 1 JPY Rev Due To Duplicate Transfer From Another Account","-847,351.28"
03/17/22,Purchase,"Purchased 129,429.3 Units Of -129,429.30 129,429.30 First Am Govt Ob Fd Cl X Trade Date 3/17/22","-847,351.28"
03/17/22,Sale,"Sold 847,351.28 Units Of 847,351.28 -847,351.28 First Am Govt Ob Fd Cl X Trade Date 3/17/22 Transfer From Another Account",0.00
03/18/22,Sale,"Sold 407,294.49 Units Of 407,294.49 -407,294.49 First Am Govt Ob Fd Cl X Trade Date 3/18/22","436,083.06"
03/18/22,Purchase,"Purchased 700 Shares Of -436,083.06 436,083.06 Asml Holding Nv Ny Reg Shs Trade Date 3/16/22 Purchased Through Jefferies LLC Paid 28.00 USD Brokerage Purchased On The OTC Bulletin Board 700 Shares At 622.9358 USD Transfer From Another Account",0.00
03/21/22,Purchase,"Purchased 87,314.93 Units Of -87,314.93 87,314.93 First Am Govt Ob Fd Cl X Trade Date 3/21/22 Transfer From Another Account 25233 00- -A -UC-UZ -365-04",0.00
03/22/22,Purchase,"Purchased 12,372.53 Units Of -12,372.53 12,372.53 First Am Govt Ob Fd Cl X Trade Date 3/22/22 Transfer From Another Account",0.00
03/23/22,Purchase,"Purchased 39,963.95 Units Of -39,963.95 39,963.95 First Am Govt Ob Fd Cl X Trade Date 3/23/22 Transfer From Another Account",0.00
03/24/22,Purchase,"Purchased 55,735.31 Units Of -55,735.31 55,735.31 First Am Govt Ob Fd Cl X Trade Date 3/24/22 Transfer From Another Account",0.00
03/25/22,Purchase,"Purchased 50,940.46 Units Of -50,940.46 50,940.46 First Am Govt Ob Fd Cl X Trade Date 3/25/22",0.00
03/28/22,Sale,"Sold 400,797.37 Units Of 400,797.37 -400,797.37 First Am Govt Ob Fd Cl X Trade Date 3/28/22 25233 00- -A -UC-UZ -365-04",0.00
03/29/22,Sale,"Sold 19,472.45 Units Of 19,472.45 -19,472.45 First Am Govt Ob Fd Cl X Trade Date 3/29/22",-988.50
03/29/22,Sale,"Sold 988.5 Units Of 988.50 -988.50 First Am Govt Ob Fd Cl X Trade Date 3/29/22 Monotaro Co Ltd First Section 5.75 JPY/Share On 47,100 Shares Due 3/30/22 Received 270,825 JPY Valued At 122.91 JPY For 2,203.44 USD Monotaro Co Ltd First Section Non-USD Taxes 41,477 JPY Valued At 122.91 JPY For 337.46 USD 15.3150000% Foreign Taxes Withheld",0.00
03/30/22,Sale,"Sold 229,348.00 Units Of 1,865.98 -1,865.98 Yen Trade Date 3/30/22 Value Date 3/30/22 Book Value 229,348 JPY Traded At 122.91 JPY To 1 USD Valued At 122.91 JPY For 1,865.98 USD Net Proceeds 1,865.98 USD Repatriating Monotaro Co Ltd First Section Transfer To Income Monotaro Co Ltd First Section Repatriating Monotaro Co Ltd First Section 25233 00- -A -UC-UZ -365-04","3,731.96"
