Date Posted,Activity,Description,Principal Cash
09/23/19,Sale,Sold 518.00 Units Of 568.40 -568.40 Euro Trade Date 9/23/19 Value Date 9/23/19 Book Value 518.00 EUR Traded At 0.911326 EUR To 1 USD Valued At 0.911326 EUR For 568.40 USD Net Proceeds 568.40 USD Repatriating Amplifon Spa 16664 00- -A -UC-UZ -001-04,"2,598.41"
09/23/19,Sale,Sold 444.00 Units Of 487.20 -487.20 Euro Trade Date 9/23/19 Value Date 9/23/19 Book Value 444.00 EUR Traded At 0.911326 EUR To 1 USD Valued At 0.911326 EUR For 487.20 USD Net Proceeds 487.20 USD Repatriating Brunello Cucinelli Spa Transfer To Income Brunello Cucinelli Spa Repatriating Brunello Cucinelli Spa Transfer From Principal Brunello Cucinelli Spa Repatriating Brunello Cucinelli Spa 16664 00- -A -UC-UZ -001-04,"3,572.81"
09/23/19,Purchase,"Purchased 1,786.41 Units Of -1,786.41 1,786.41 First Am Govt Ob Fd Cl X Trade Date 9/23/19 666.00 Euro 99999EUR3 518.00 Euro 99999EUR3 444.00 Euro 99999EUR3 Transfer From Another Account","1,786.40"
09/24/19,Purchase,"Purchased 190,337.06 Units Of -190,337.06 190,337.06 First Am Govt Ob Fd Cl X Trade Date 9/24/19 B H P Billiton Limited A D R 1.56 USD/Share On 1,650 Shares Due 9/25/19",0.00
09/25/19,Purchase,"Purchased 28,469.57 Units Of -28,469.57 28,469.57 First Am Govt Ob Fd Cl X Trade Date 9/25/19 16664 00- -A -UC-UZ -001-04","-31,894.06"
09/25/19,Sale,"Sold 18,500 Shares Of 33,958.06 -62,866.49 Ovs Spa Net Proceeds 33,958.06 USD Trade Date 9/23/19 Sold Through Jpmsgb2l Jp Morgan Sec London Paid 16.98 USD Brokerage Book Value 53,852.47 EUR Local Proceeds 30,912.84 EUR Traded At 0.91032409 EUR To 1 USD Valued At 0.91032409 EUR For 33,958.06 USD 18,500 Shares At 1.6718 EUR Stmicroelectronics N V 0.06 USD/Share On 10,000 Shares Due 9/24/19 15.0000000% Foreign Taxes Withheld Non-USD Taxes Stmicroelectronics N V","2,064.00"
09/26/19,Sale,Sold 2.42 Units Of 2.65 -2.65 Euro Trade Date 9/25/19 Value Date 9/26/19 Book Value 2.42 EUR Traded At 0.91320755 EUR To 1 USD Valued At 0.91320755 EUR For 2.65 USD Net Proceeds 2.65 USD Tax Reclaim 4163437 6/7Pbl Capgemini Received 2.42 EUR Valued At 0.912575 EUR For 2.65 USD,"2,576.65"
09/26/19,Purchase,"Purchased 2,574 Units Of -2,574.00 2,574.00 First Am Govt Ob Fd Cl X Trade Date 9/26/19 2.42 Euro 99999EUR3 16664 00- -A -UC-UZ -001-04",5.30
09/27/19,Purchase,"Purchased 110,279.6 Units Of -110,279.60 110,279.60 First Am Govt Ob Fd Cl X Trade Date 9/27/19 Lasertec Corp 31 JPY/Share On 2,000 Shares Due 9/30/19 Received 62,000 JPY Valued At 108.08 JPY For 573.65 USD Lasertec Corp Non-USD Taxes 9,495 JPY Valued At 108.08 JPY For 87.85 USD 15.3150000% Foreign Taxes Withheld",0.00
09/30/19,Sale,"Sold 52,505.00 Units Of 485.80 -485.80 Yen Trade Date 9/30/19 Value Date 9/30/19 Book Value 52,505 JPY Traded At 108.08 JPY To 1 USD Valued At 108.08 JPY For 485.80 USD Net Proceeds 485.80 USD Repatriating Lasertec Corp Transfer To Income Lasertec Corp Repatriating Lasertec Corp Transfer From Principal Lasertec Corp Repatriating Lasertec Corp",971.60
09/30/19,Purchase,Purchased 485.8 Units Of -485.80 485.80 First Am Govt Ob Fd Cl X Trade Date 9/30/19,221.78
09/30/19,Sale,"Sold 264.02 Units Of 264.02 -264.02 First Am Govt Ob Fd Cl X Trade Date 9/30/19 Comture Corp Due 9/30/19 4,000 Additional Shares Received 52,505 Yen 99999JPY3",485.80
10/01/19,Sale,"Sold 153,747.92 Units Of 153,747.92 -153,747.92 First Am Govt Ob Fd Cl X Trade Date 10/1/19","153,747.92"
10/01/19,Purchase,"Purchased 5,000 Shares Of -79,669.64 79,669.64 Quantel Net Cost 79,669.64 USD Trade Date 9/27/19 Purchased Through Jpmsgb2l Jp Morgan Sec London Paid 39.82 USD Brokerage Purchased On The NYSE Euronext - Euronext Paris Book Value 72,711.84 EUR Traded At 0.91266686 EUR To 1 USD Valued At 0.91266686 EUR For 79,669.64 USD 5,000 Shares At 14.5351 EUR","74,078.28"
10/01/19,Purchase,"Purchased 3,000 Shares Of -74,078.28 74,078.28 Basware Oyj Npv Net Cost 74,078.28 USD Trade Date 9/27/19 Purchased Through Jpmsgb2l Jp Morgan Sec London Paid 37.02 USD Brokerage Book Value 67,608.79 EUR Traded At 0.91266684 EUR To 1 USD Valued At 0.91266684 EUR For 74,078.28 USD 3,000 Shares At 22.525 EUR 16664 00- -A -UC-UZ -001-04",0.00
10/02/19,Purchase,Purchased 991.69 Units Of -991.69 991.69 First Am Govt Ob Fd Cl X Trade Date 10/2/19,-113.18
10/02/19,Sale,Sold 113.18 Units Of 113.18 -113.18 First Am Govt Ob Fd Cl X Trade Date 10/2/19 Transfer From Another Account,0.00
10/03/19,Purchase,"Purchased 28,973.44 Units Of -28,973.44 28,973.44 First Am Govt Ob Fd Cl X Trade Date 10/3/19",0.00
10/04/19,Sale,"Sold 10,788.38 Units Of 10,788.38 -10,788.38 First Am Govt Ob Fd Cl X Trade Date 10/4/19 Transfer From Another Account",0.00
10/07/19,Purchase,"Purchased 26,238 Units Of -26,238.00 26,238.00 First Am Govt Ob Fd Cl X Trade Date 10/7/19 Transfer From Another Account 16664 00- -A -UC-UZ -001-04",0.00
10/09/19,Purchase,"Purchased 60,983.9 Units Of -60,983.90 60,983.90 First Am Govt Ob Fd Cl X Trade Date 10/9/19","-6,075.90"
10/09/19,Sale,"Sold 156,205.44 Units Of 156,205.44 -156,205.44 First Am Govt Ob Fd Cl X Trade Date 10/9/19","150,129.54"
10/09/19,Sale,"Sold 6,075.9 Units Of 6,075.90 -6,075.90 First Am Govt Ob Fd Cl X Trade Date 10/9/19","156,205.44"
10/09/19,Purchase,"Purchased 4,500 Shares Of -49,893.64 49,893.64 Mediawan Sa Net Cost 49,893.64 USD Trade Date 10/4/19 Purchased Through Jpmsgb2l Jp Morgan Sec London Paid 24.93 USD Brokerage Purchased On The NYSE Euronext - Euronext Paris Book Value 45,432.20 EUR Traded At 0.91058099 EUR To 1 USD Valued At 0.91058099 EUR For 49,893.64 USD 4,500 Shares At 10.091 EUR","106,311.80"
10/09/19,Purchase,"Purchased 500 Shares Of -58,467.00 58,467.00 Gw Pharmaceuticals A D R Trade Date 10/4/19 Purchased Through J.P. Morgan Securities LLC Paid 5.00 USD Brokerage 500 Shares At 116.924 USD 16664 00- -A -UC-UZ -001-04","47,844.80"
10/09/19,Purchase,"Purchased 1,000 Shares Of -47,844.80 47,844.80 B H P Billiton Limited A D R Trade Date 10/4/19 Purchased Through J.P. Morgan Securities LLC Paid 10.00 USD Brokerage 1,000 Shares At 47.8348 USD",0.00
10/15/19,Sale,"Sold 47,529.3 Units Of 47,529.30 -47,529.30 First Am Govt Ob Fd Cl X Trade Date 10/15/19 Transfer From Another Account",0.00
10/16/19,Purchase,"Purchased 19,886.19 Units Of -19,886.19 19,886.19 First Am Govt Ob Fd Cl X Trade Date 10/16/19 16664 00- -A -UC-UZ -001-04",0.00
10/18/19,Sale,"Sold 25,198.42 Units Of 25,198.42 -25,198.42 First Am Govt Ob Fd Cl X Trade Date 10/18/19","22,722.76"
10/18/19,Purchase,"Purchased 2,202 Shares Of -22,722.76 22,722.76 Mediawan Sa Net Cost 22,722.76 USD Trade Date 10/16/19 Purchased Through Jpmsgb2l Jp Morgan Sec London Paid 11.35 USD Brokerage Purchased On The NYSE Euronext - Euronext Paris Book Value 20,519.02 EUR Traded At 0.90301618 EUR To 1 USD Valued At 0.90301618 EUR For 22,722.76 USD 2,202 Shares At 9.3137 EUR Transfer From Another Account 16664 00- -A -UC-UZ -001-04",0.00
10/21/19,Sale,"Sold 25,055.09 Units Of 25,055.09 -25,055.09 First Am Govt Ob Fd Cl X Trade Date 10/21/19","41,336.09"
10/21/19,Purchase,"Purchased 3,991 Shares Of -41,336.09 41,336.09 Mediawan Sa Net Cost 41,336.09 USD Trade Date 10/17/19 Purchased Through Jpmsgb2l Jp Morgan Sec London Paid 20.66 USD Brokerage Purchased On The NYSE Euronext - Euronext Paris Book Value 37,152.03 EUR Traded At 0.89877949 EUR To 1 USD Valued At 0.89877949 EUR For 41,336.09 USD 3,991 Shares At 9.3043 EUR Transfer From Another Account",0.00
10/22/19,Sale,"Sold 7,650.58 Units Of 7,650.58 -7,650.58 First Am Govt Ob Fd Cl X Trade Date 10/22/19","10,854.22"
10/22/19,Purchase,"Purchased 1,042 Shares Of -10,854.22 10,822.77 Mediawan Sa Net Cost 10,854.22 USD Trade Date 10/18/19 Purchased Through Jpmsgb2l Jp Morgan Sec London Paid 5.43 USD Brokerage Purchased On The NYSE Euronext - Euronext Paris Book Value 9,736.21 EUR Traded At 0.89699767 EUR To 1 USD Valued At 0.899604 EUR For 10,822.77 USD 1,042 Shares At 9.33909789 EUR",0.00
10/23/19,Sale,"Sold 64,442.7 Units Of 64,442.70 -64,442.70 First Am Govt Ob Fd Cl X Trade Date 10/23/19 16664 00- -A -UC-UZ -001-04","39,188.82"
10/23/19,Purchase,"Purchased 3,765 Shares Of -39,188.82 39,175.82 Mediawan Sa Net Cost 39,188.82 USD Trade Date 10/21/19 Purchased Through Jpmsgb2l Jp Morgan Sec London Paid 19.59 USD Brokerage Purchased On The NYSE Euronext - Euronext Paris Book Value 35,168.37 EUR Traded At 0.89740824 EUR To 1 USD Valued At 0.897706 EUR For 39,175.82 USD 3,765 Shares At 9.3362 EUR",0.00
10/24/19,Sale,"Sold 7,449.2 Units Of 7,449.20 -7,449.20 First Am Govt Ob Fd Cl X Trade Date 10/24/19 Transfer From Another Account",0.00
10/25/19,Purchase,"Purchased 14,412 Units Of -14,412.00 14,412.00 First Am Govt Ob Fd Cl X Trade Date 10/25/19 Adevinta Asa Rt 11/12/19 Valued At 9.1863 NOK For 0.00 USD Market Value Of 0.00 USD Ca Rights Distribution Sedol Bj0dp39 Exdt 10/25/19 Transfer From Another Account",0.00
10/28/19,Purchase,"Purchased 19,086.26 Units Of -19,086.26 19,086.26 First Am Govt Ob Fd Cl X Trade Date 10/28/19 16664 00- -A -UC-UZ -001-04",0.00
10/29/19,Purchase,"Purchased 12,172 Units Of -12,172.00 12,172.00 First Am Govt Ob Fd Cl X Trade Date 10/29/19 Transfer From Another Account",0.00
10/30/19,Sale,"Sold 325,451.79 Units Of 325,451.79 -325,451.79 First Am Govt Ob Fd Cl X Trade Date 10/30/19","356,300.08"
10/30/19,Purchase,"Purchased 2,000 Shares Of -46,611.79 46,611.79 Basware Oyj Npv Net Cost 46,611.79 USD Trade Date 10/28/19 Purchased Through Jpmsgb2l Jp Morgan Sec London Paid 23.29 USD Brokerage Book Value 42,021.00 EUR Traded At 0.90151011 EUR To 1 USD Valued At 0.90151011 EUR For 46,611.79 USD 2,000 Shares At 21 EUR 16664 00- -A -UC-UZ -001-04","309,688.29"
10/30/19,Purchase,"Purchased 4,000 Shares Of -62,305.76 62,305.76 Ion Beam Applications Net Cost 62,305.76 USD Trade Date 10/28/19 Purchased Through Jpmsgb2l Jp Morgan Sec London Paid 31.14 USD Brokerage Book Value 56,169.27 EUR Traded At 0.90151007 EUR To 1 USD Valued At 0.90151007 EUR For 62,305.76 USD 4,000 Shares At 14.0353 EUR","247,382.53"
10/30/19,Purchase,"Purchased 50,000 Shares Of -68,985.73 68,985.73 Learning Technologies Group Net Cost 68,985.73 USD Trade Date 10/28/19 Purchased Through Crst 784 Jpmorgan Secs Ltd Paid 34.47 USD Brokerage Paid 1.29 USD Misc Fee1 Purchased On The London Stock Exchange Book Value 53,632.80 GBP Traded At 0.77744774 GBP To 1 USD Valued At 0.77744774 GBP For 68,985.73 USD 50,000 Shares At 1.0721 GBP","178,396.80"
10/30/19,Purchase,"Purchased 4,000 Shares Of -178,396.80 178,396.80 Baozun Inc Spon A D R Trade Date 10/28/19 Purchased Through J.P. Morgan Securities LLC Paid 40.00 USD Brokerage 4,000 Shares At 44.5892 USD Transfer From Another Account",0.00
10/31/19,Sale,"Sold 75,822.38 Units Of 75,822.38 -75,822.38 First Am Govt Ob Fd Cl X Trade Date 10/31/19 16664 00- -A -UC-UZ -001-04","88,712.38"
10/31/19,Purchase,"Purchased 600 Shares Of -88,712.38 88,712.38 Nidec Corp Net Cost 88,712.38 USD Trade Date 10/29/19 Purchased Through Jpmsgb2l Jp Morgan Sec London Paid 44.33 USD Brokerage Book Value 9,658,827 JPY Traded At 108.87800552 JPY To 1 USD Valued At 108.87800552 JPY For 88,712.38 USD 600 Shares At 16,090.00000016 JPY Ds Smith Plc 0.11 GBP/Share On 35,000 Shares Due 11/1/19 Received 3,850.00 GBP Valued At 0.77375 GBP For 4,975.77 USD",0.00
11/01/19,Sale,"Sold 3,850.00 Units Of 4,975.77 -4,975.77 British Pound Trade Date 11/1/19 Value Date 11/1/19 Book Value 3,850.00 GBP Traded At 0.77375 GBP To 1 USD Valued At 0.77375 GBP For 4,975.77 USD Net Proceeds 4,975.77 USD Repatriating Ds Smith Plc Transfer To Income Ds Smith Plc Repatriating Ds Smith Plc Transfer From Principal Ds Smith Plc Repatriating Ds Smith Plc Transfer From Another Account","9,951.54"
11/01/19,Purchase,"Purchased 2,004.95 Units Of -2,004.95 2,004.95 First Am Govt Ob Fd Cl X Trade Date 11/1/19 16664 00- -A -UC-UZ -001-04","9,951.54"
11/04/19,Purchase,"Purchased 33,605.04 Units Of -33,605.04 33,605.04 First Am Govt Ob Fd Cl X Trade Date 11/4/19 Transfer From Another Account",0.00
11/05/19,Purchase,"Purchased 7,678.07 Units Of -7,678.07 7,678.07 First Am Govt Ob Fd Cl X Trade Date 11/5/19 Transfer From Another Account",0.00
11/07/19,Purchase,"Purchased 84,308.42 Units Of -84,308.42 84,308.42 First Am Govt Ob Fd Cl X Trade Date 11/7/19 Learning Technologies Group 0.0025 GBP/Share On 100,000 Shares Due 11/8/19 Received 250.00 GBP Valued At 0.78069 GBP For 320.23 USD 16664 00- -A -UC-UZ -001-04",0.00
11/08/19,Sale,Sold 250.00 Units Of 320.23 -320.23 British Pound Trade Date 11/8/19 Value Date 11/8/19 Book Value 250.00 GBP Traded At 0.78069 GBP To 1 USD Valued At 0.78069 GBP For 320.23 USD Net Proceeds 320.23 USD Repatriating Learning Technologies Group Transfer To Income Learning Technologies Group Repatriating Learning Technologies Group Transfer From Principal Learning Technologies Group Repatriating Learning Technologies Group,640.46
11/08/19,Purchase,"Purchased 53,009.92 Units Of -53,009.92 53,009.92 First Am Govt Ob Fd Cl X Trade Date 11/8/19","-52,369.46"
11/08/19,Purchase,Purchased 320.23 Units Of -320.23 320.23 First Am Govt Ob Fd Cl X Trade Date 11/8/19,"-52,689.69"
11/08/19,Purchase,"Purchased 500 Shares Of -55,906.00 55,906.00 Gw Pharmaceuticals A D R Trade Date 11/6/19 Purchased Through J.P. Morgan Securities LLC Paid 5.00 USD Brokerage 500 Shares At 111.802 USD 16664 00- -A -UC-UZ -001-04","-108,595.69"
11/08/19,Sale,"Sold 2,000 Shares Of 14,278.27 -63,357.80 Accesso Technology Group Plc Net Proceeds 14,278.27 USD Trade Date 11/6/19 Sold Through Crst 784 Jpmorgan Secs Ltd Paid 7.14 USD Brokerage Paid 1.29 USD Misc Fee1 Sold On The London Stock Exchange Book Value 47,954.38 GBP Local Proceeds 11,093.45 GBP Traded At 0.77694637 GBP To 1 USD 2,000 Shares At 5.55 GBP","-94,317.42"
11/08/19,Sale,"Sold 6,900 Shares Of 30,873.13 -86,625.55 Norwegian Air Shut Net Proceeds 30,873.13 USD Trade Date 11/6/19 Sold Through Jpmsgb2l Jp Morgan Sec London Paid 15.44 USD Brokerage Book Value 715,356.16 NOK Local Proceeds 282,532.34 NOK Traded At 9.15139929 NOK To 1 USD Valued At 9.15139929 NOK For 30,873.13 USD 6,900 Shares At 40.9672 NOK","-63,444.29"
11/08/19,Sale,"Sold 2,000 Shares Of 63,764.52 -84,418.10 Brunello Cucinelli Spa Net Proceeds 63,764.52 USD Trade Date 11/6/19 Sold Through Jpmsgb2l Jp Morgan Sec London Paid 31.90 USD Brokerage Book Value 72,330.32 EUR Local Proceeds 57,582.99 EUR Traded At 0.9030569 EUR To 1 USD Valued At 0.9030569 EUR For 63,764.52 USD 2,000 Shares At 28.8059 EUR 250.00 British Pound 99999GBP3 16664 00- -A -UC-UZ -001-04",320.23
11/13/19,Sale,"Sold 2,531.25 Units Of 2,531.25 -2,531.25 First Am Govt Ob Fd Cl X Trade Date 11/13/19","128,969.61"
11/13/19,Sale,Sold 120 Units Of 120.00 -120.00 First Am Govt Ob Fd Cl X Trade Date 11/13/19,"129,089.61"
11/13/19,Purchase,"Purchased 1,000 Shares Of -129,089.61 129,089.61 Wirecard Ag Net Cost 129,089.61 USD Trade Date 11/11/19 Purchased Through Jpmsgb2leql Jp Morgan Eq Lndn Paid 64.52 USD Brokerage Book Value 117,008.48 EUR Traded At 0.90641284 EUR To 1 USD Valued At 0.90641284 EUR For 129,089.61 USD 1,000 Shares At 116.95 EUR Transfer From Another Account",0.00
11/14/19,Purchase,"Purchased 112,614.52 Units Of -112,614.52 112,614.52 First Am Govt Ob Fd Cl X Trade Date 11/14/19 Asml Holding Nv Ny Reg Shs 1.1697 USD/Share On 590 Shares Due 11/15/19 15.0000000% Foreign Taxes Withheld Non-USD Taxes Asml Holding Nv Ny Reg Shs 16664 00- -A -UC-UZ -001-04",0.00
11/15/19,Sale,"Sold 162,221.65 Units Of 162,221.65 -162,221.65 First Am Govt Ob Fd Cl X Trade Date 11/15/19","162,808.25"
11/15/19,Purchase,"Purchased 50,000 Shares Of -162,221.65 162,221.65 Capital Counties Properties Plc Net Cost 162,221.65 USD Trade Date 11/13/19 Purchased Through Crst 784 Jpmorgan Secs Ltd Paid 80.67 USD Brokerage Paid 808.34 USD Misc Fee1 Book Value 126,362.51 GBP Traded At 0.77894967 GBP To 1 USD Valued At 0.77894967 GBP For 162,221.65 USD 50,000 Shares At 2.51340012 GBP Transfer From Another Account",586.60
11/18/19,Purchase,"Purchased 93,868.62 Units Of -93,868.62 93,868.62 First Am Govt Ob Fd Cl X Trade Date 11/18/19",0.00
11/19/19,Purchase,Purchased 16.00 Units Of -1.76 1.76 Norwegian Krone Trade Date 11/18/19 Value Date 11/19/19 Book Value 16.00 NOK Traded At 9.09090909 NOK To 1 USD Valued At 9.09090909 NOK For 1.76 USD Net Cost 1.76 USD 16 Units At 1 NOK Ca Rights Exercise Bks7m95 Transfer From Another Account,-1.76
11/19/19,Sale,"Sold 55,413.17 Units Of 55,413.17 -55,413.17 First Am Govt Ob Fd Cl X Trade Date 11/19/19 16664 00- -A -UC-UZ -001-04","83,390.31"
11/19/19,Purchase,"Purchased 21,000 Shares Of -83,392.07 83,392.07 Tobii Ab Net Cost 83,392.07 USD Trade Date 11/15/19 Purchased Through Jpmsgb2l Jp Morgan Sec London Paid 41.68 USD Brokerage Book Value 803,899.55 SEK Traded At 9.64000048 SEK To 1 USD Valued At 9.64000048 SEK For 83,392.07 USD 21,000 Shares At 38.2618 SEK",-1.76
11/20/19,Sale,"Sold 122,129.96 Units Of 122,129.96 -122,129.96 First Am Govt Ob Fd Cl X Trade Date 11/20/19","118,795.47"
11/20/19,Purchase,"Purchased 5,000 Shares Of -118,795.47 118,795.47 Fevertree Drinks Plc Net Cost 118,795.47 USD Trade Date 11/1/19 Purchased Through Crst 784 Jpmorgan Secs Ltd Paid 59.37 USD Brokerage Paid 1.30 USD Misc Fee1 Book Value 91,677.32 GBP Traded At 0.77172404 GBP To 1 USD Valued At 0.77172404 GBP For 118,795.47 USD 5,000 Shares At 18.3261 GBP Keyence Corp 100 JPY/Share On 100 Shares Due 11/21/19 Received 10,000 JPY Valued At 108.75 JPY For 91.95 USD Keyence Corp Non-USD Taxes 1,532 JPY Valued At 108.75 JPY For 14.08 USD 15.3150000% Foreign Taxes Withheld 16664 00- -A -UC-UZ -001-04",0.00
11/21/19,Sale,"Sold 8,468.00 Units Of 77.87 -77.87 Yen Trade Date 11/21/19 Value Date 11/21/19 Book Value 8,468 JPY Traded At 108.75 JPY To 1 USD Valued At 108.75 JPY For 77.87 USD Net Proceeds 77.87 USD Repatriating Keyence Corp Transfer To Income Keyence Corp Repatriating Keyence Corp Transfer From Principal Keyence Corp Repatriating Keyence Corp",155.74
11/21/19,Sale,"Sold 610.85 Units Of 610.85 -610.85 First Am Govt Ob Fd Cl X Trade Date 11/21/19 Keyence Corp Due 11/21/19 150 Additional Shares Received Keyence Corp Due 11/21/19 100 Additional Shares Received 8,468 Yen 99999JPY3 16664 00- -A -UC-UZ -001-04",155.74
11/22/19,Sale,"Sold 12,703.00 Units Of 116.90 -116.90 Yen Trade Date 11/21/19 Value Date 11/22/19 Book Value 12,703 JPY Traded At 108.67 JPY To 1 USD Valued At 108.67 JPY For 116.90 USD Net Proceeds 116.90 USD Repatriating Keyence Corp Transfer To Income Keyence Corp Repatriating Keyence Corp Transfer From Principal Keyence Corp Repatriating Keyence Corp",311.67
11/22/19,Purchase,Purchased 80 Shares Of -1.75 1.75 Adevinta Asa B Net Cost 16.00 NOK Trade Date 11/22/19 Purchased Through Global Corporate Actions Purchased On The Oslo Bors Asa Book Value 16.00 NOK Valued At 9.1317 NOK For 1.75 USD Fed Tax Cost Reduction 1.76- USD Fed ST Currency Loss Of 0.01- USD 80 Shares At 0.2 NOK Ca Rights Exercise Bks7m95 16664 00- -A -UC-UZ -001-04,309.92
11/22/19,Sale,"Sold 922.47 Units Of 922.47 -922.47 First Am Govt Ob Fd Cl X Trade Date 11/22/19 12,703 Yen 99999JPY3 -16.00 Norwegian Krone 99999NOK5 Transfer From Another Account",232.05
11/25/19,Purchase,"Purchased 15,288.9 Units Of -15,288.90 15,288.90 First Am Govt Ob Fd Cl X Trade Date 11/25/19","-1,400.00"
11/25/19,Sale,"Sold 1,400 Units Of 1,400.00 -1,400.00 First Am Govt Ob Fd Cl X Trade Date 11/25/19 Transfer From Another Account 16664 00- -A -UC-UZ -001-04",0.00
11/26/19,Purchase,"Purchased 252,599.19 Units Of -252,599.19 252,599.19 First Am Govt Ob Fd Cl X Trade Date 11/26/19","-126,161.68"
11/26/19,Sale,"Sold 7,040.4 Units Of 7,040.40 -7,040.40 First Am Govt Ob Fd Cl X Trade Date 11/26/19","-119,121.28"
11/26/19,Sale,"Sold 2,500 Shares Of 119,121.28 -104,033.00 Nintendo Co Ltd Unspons A D R Trade Date 11/22/19 Sold Through J.P. Morgan Securities LLC Paid 25.00 USD Brokerage Paid 2.47 USD Sec Fee 2,500 Shares At 47.6595 USD Transfer From Another Account",0.00
11/27/19,Sale,"Sold 63,962.66 Units Of 63,962.66 -63,962.66 First Am Govt Ob Fd Cl X Trade Date 11/27/19","68,002.56"
11/27/19,Purchase,"Purchased 750 Shares Of -61,324.26 61,324.26 Ucb Sa Net Cost 61,324.26 USD Trade Date 11/25/19 Purchased Through Jpmsgb2l Jp Morgan Sec London Paid 30.64 USD Brokerage Book Value 55,693.13 EUR Traded At 0.90817451 EUR To 1 USD Valued At 0.90817451 EUR For 61,324.26 USD 750 Shares At 74.2204 EUR 16664 00- -A -UC-UZ -001-04","6,678.30"
11/27/19,Purchase,"Purchased 5,000 Shares Of -54,035.02 54,035.02 Adevinta Asa B Net Cost 54,035.02 USD Trade Date 11/25/19 Purchased Through Jpmsgb2l Jp Morgan Sec London Paid 27.00 USD Brokerage Purchased On The Oslo Bors Asa Book Value 496,511.63 NOK Traded At 9.18870077 NOK To 1 USD Valued At 9.18870077 NOK For 54,035.02 USD 5,000 Shares At 99.2527 NOK","-47,356.72"
11/27/19,Purchase,"Purchased 7,000 Shares Of -56,465.12 56,465.12 Dustin Group Ab Net Cost 56,465.12 USD Trade Date 11/25/19 Purchased Through Jpmsgb2l Jp Morgan Sec London Paid 28.22 USD Brokerage Book Value 544,436.68 SEK Traded At 9.64199988 SEK To 1 USD Valued At 9.64199988 SEK For 56,465.12 USD 7,000 Shares At 77.7378 SEK","-103,821.84"
11/27/19,Sale,"Sold 30,000 Shares Of 103,821.84 -167,088.24 Nokia Corp Spon A D R Trade Date 11/25/19 Sold Through J.P. Morgan Securities LLC Paid 300.00 USD Brokerage Paid 2.16 USD Sec Fee 30,000 Shares At 3.4708 USD Transfer From Another Account",0.00
11/29/19,Purchase,"Purchased 329,513.01 Units Of -329,513.01 329,513.01 First Am Govt Ob Fd Cl X Trade Date 11/29/19",0.00
11/29/19,Sale,"Sold 218,206.75 Units Of 218,206.75 -218,206.75 First Am Govt Ob Fd Cl X Trade Date 11/29/19 16664 00- -A -UC-UZ -001-04","218,206.75"
11/29/19,Purchase,"Purchased 60,000 Shares Of -218,206.75 218,206.75 Yahoo Japan Corporation Net Cost 218,206.75 USD Trade Date 11/26/19 Purchased Through Jpmsgb2l Jp Morgan Sec London Paid 109.05 USD Brokerage Book Value 23,771,880 JPY Traded At 108.9420011 JPY To 1 USD Valued At 108.9420011 JPY For 218,206.75 USD 60,000 Shares At 396.00000043 JPY Comture Corp 14.5 JPY/Share On 4,000 Shares Due 11/29/19 Received 58,000 JPY Valued At 109.55 JPY For 529.44 USD Comture Corp Non-USD Taxes 8,883 JPY Valued At 109.55 JPY For 81.09 USD 15.3150000% Foreign Taxes Withheld",0.00
12/02/19,Sale,"Sold 49,117.00 Units Of 448.35 -448.35 Yen Trade Date 11/29/19 Value Date 12/2/19 Book Value 49,117 JPY Traded At 109.55 JPY To 1 USD Valued At 109.55 JPY For 448.35 USD Net Proceeds 448.35 USD Repatriating Comture Corp Transfer To Income Comture Corp Repatriating Comture Corp Transfer From Principal Comture Corp Repatriating Comture Corp 16664 00- -A -UC-UZ -001-04",896.70
12/02/19,Sale,"Sold 37,261.00 Units Of 339.97 -339.97 Yen Trade Date 12/2/19 Value Date 12/2/19 Book Value 37,261 JPY Traded At 109.6 JPY To 1 USD Valued At 109.6 JPY For 339.97 USD Net Proceeds 339.97 USD Repatriating Nidec Corp Transfer To Income Nidec Corp Repatriating Nidec Corp Transfer From Principal Nidec Corp Repatriating Nidec Corp Advantest Corp Ord(Jp) 41 JPY/Share On 4,000 Shares Due 12/2/19 Received 164,000 JPY Valued At 109.6 JPY For 1,496.35 USD Advantest Corp Ord(Jp) Non-USD Taxes 25,117 JPY Valued At 109.6 JPY For 229.17 USD 15.3150000% Foreign Taxes Withheld 16664 00- -A -UC-UZ -001-04","1,576.64"
12/02/19,Sale,"Sold 138,883.00 Units Of 1,267.18 -1,267.18 Yen Trade Date 12/2/19 Value Date 12/2/19 Book Value 138,883 JPY Traded At 109.6 JPY To 1 USD Valued At 109.6 JPY For 1,267.18 USD Net Proceeds 1,267.18 USD Repatriating Advantest Corp Ord(Jp) Transfer To Income Advantest Corp Ord(Jp) Repatriating Advantest Corp Ord(Jp) Transfer From Principal Advantest Corp Ord(Jp) Repatriating Advantest Corp Ord(Jp) Transfer From Another Account","4,111.00"
12/02/19,Purchase,"Purchased 64,215.77 Units Of -64,215.77 64,215.77 First Am Govt Ob Fd Cl X Trade Date 12/2/19","4,139.93"
12/02/19,Sale,"Sold 52.07 Units Of 52.07 -52.07 First Am Govt Ob Fd Cl X Trade Date 12/2/19 First Am Govt Ob Fd Cl X Interest From 11/1/19 To 11/30/19 49,117 Yen 99999JPY3 37,261 Yen 99999JPY3 138,883 Yen 99999JPY3 Transfer From Another Account","4,192.00"
