Date Posted,Activity,Description,Principal Cash
10/03/18,Purchase,"Purchased 100 Shares Of -56,721.37 56,787.84 Eurofins Scientific Net Cost 56,721.37 USD Trade Date 10/1/18 Purchased Through Jpmsgb2l Jp Morgan Sec London Paid 28.34 USD Brokerage Book Value 48,891.83 EUR Traded At 0.8619649 EUR To 1 USD Valued At 0.860956 EUR For 56,787.84 USD 100 Shares At 488.674 EUR Transfer From Another Account",0.00
10/05/18,Purchase,"Purchased 5,850.05 Units Of -5,850.05 5,850.05 First Am Govt Ob Fd Cl X Trade Date 10/5/18 Transfer From Another Account",0.00
10/09/18,Sale,"Sold 17,920.59 Units Of 17,920.59 -17,920.59 First Am Govt Ob Fd Cl X Trade Date 10/9/18","24,608.17"
10/09/18,Purchase,"Purchased 500 Shares Of -24,608.17 24,593.04 First Derivatives Plc Net Cost 24,608.17 USD Trade Date 10/4/18 Purchased Through Crst 784 Jpmorgan Secs Ltd Paid 12.30 USD Brokerage Paid 1.30 USD Misc Fee1 Purchased On The London Stock Exchange Book Value 18,910.45 GBP Traded At 0.76846226 GBP To 1 USD Valued At 0.768935 GBP For 24,593.04 USD 500 Shares At 37.8 GBP",0.00
10/10/18,Purchase,"Purchased 29,592.93 Units Of -29,592.93 29,592.93 First Am Govt Ob Fd Cl X Trade Date 10/10/18",-445.00
10/11/18,Sale,"Sold 53,870.46 Units Of 53,870.46 -53,870.46 First Am Govt Ob Fd Cl X Trade Date 10/11/18","51,029.54"
10/11/18,Purchase,"Purchased 5,000 Shares Of -51,029.54 51,020.59 Ocado Group Plc Net Cost 51,029.54 USD Trade Date 10/9/18 Purchased Through Crst 784 Jpmorgan Secs Ltd Paid 25.37 USD Brokerage Paid 255.13 USD Misc Fee1 Book Value 39,015.50 GBP Traded At 0.76456695 GBP To 1 USD Valued At 0.764701 GBP For 51,020.59 USD 5,000 Shares At 7.76020015 GBP",0.00
10/12/18,Sale,Sold 201.84 Units Of 201.84 -201.84 First Am Govt Ob Fd Cl X Trade Date 10/12/18 Transfer From Another Account,0.00
10/15/18,Purchase,"Purchased 25,539.37 Units Of -25,539.37 25,539.37 First Am Govt Ob Fd Cl X Trade Date 10/15/18",0.00
10/15/18,Sale,"Sold 46,628 Units Of 46,628.00 -46,628.00 First Am Govt Ob Fd Cl X Trade Date 10/15/18","46,628.00"
10/15/18,Purchase,"Purchased 400 Shares Of -46,628.00 46,628.00 Ferrari Nv Trade Date 10/11/18 Purchased Through J.P. Morgan Securities LLC Paid 4.00 USD Brokerage 400 Shares At 116.56 USD",0.00
10/16/18,Sale,"Sold 8,263.83 Units Of 8,263.83 -8,263.83 First Am Govt Ob Fd Cl X Trade Date 10/16/18 Transfer From Another Account",0.00
10/18/18,Purchase,"Purchased 1,676.42 Units Of -1,676.42 1,676.42 First Am Govt Ob Fd Cl X Trade Date 10/18/18 Dustin Group Ab Rt 11/07/18 Valued At 8.99805 SEK For 0.00 USD Market Value Of 1,111.35 USD Ca Rights Distribution Sedol Bvfb413 Exdt 10/16/18",0.00
10/19/18,Sale,"Sold 31,291.48 Units Of 31,291.48 -31,291.48 First Am Govt Ob Fd Cl X Trade Date 10/19/18","31,291.48"
10/19/18,Purchase,"Purchased 1,000 Shares Of -31,291.48 31,398.83 Basware Oyj Npv Net Cost 31,291.48 USD Trade Date 10/17/18 Purchased Through Jpmsgb2l Jp Morgan Sec London Paid 15.64 USD Brokerage Book Value 27,113.55 EUR Traded At 0.86648346 EUR To 1 USD Valued At 0.863521 EUR For 31,398.83 USD 1,000 Shares At 27.1 EUR",0.00
10/23/18,Purchase,"Purchased 57,075.05 Units Of -57,075.05 57,075.05 First Am Govt Ob Fd Cl X Trade Date 10/23/18",0.00
10/24/18,Sale,"Sold 2,576.53 Units Of 2,576.53 -2,576.53 First Am Govt Ob Fd Cl X Trade Date 10/24/18",0.00
10/26/18,Sale,"Sold 13,274.73 Units Of 13,274.73 -13,274.73 First Am Govt Ob Fd Cl X Trade Date 10/26/18",0.00
10/29/18,Sale,"Sold 16,774.35 Units Of 16,774.35 -16,774.35 First Am Govt Ob Fd Cl X Trade Date 10/29/18 Transfer From Another Account",0.00
10/31/18,Sale,"Sold 22,817.52 Units Of 22,817.52 -22,817.52 First Am Govt Ob Fd Cl X Trade Date 10/31/18","49,013.71"
10/31/18,Purchase,"Purchased 10,000 Shares Of -49,013.71 49,013.71 Ds Smith Plc Net Cost 49,013.71 USD Trade Date 10/29/18 Purchased Through Crst 784 Jpmorgan Secs Ltd Paid 24.37 USD Brokerage Paid 245.13 USD Misc Fee1 Book Value 38,232.21 GBP Traded At 0.780031 GBP To 1 USD Valued At 0.780031 GBP For 49,013.71 USD 10,000 Shares At 3.80219949 GBP First Am Govt Ob Fd Cl X Interest From 10/1/18 To 10/31/18",0.00
11/02/18,Sale,"Sold 57,685.65 Units Of 57,685.65 -57,685.65 First Am Govt Ob Fd Cl X Trade Date 11/2/18","57,970.50"
11/02/18,Purchase,"Purchased 1,500 Shares Of -57,970.50 57,970.50 Taiwan Semiconductor A D R Trade Date 10/31/18 Purchased Through J.P. Morgan Securities LLC Paid 15.00 USD Brokerage 1,500 Shares At 38.637 USD",0.00
11/05/18,Sale,"Sold 36,514.98 Units Of 36,514.98 -36,514.98 First Am Govt Ob Fd Cl X Trade Date 11/5/18","31,577.48"
11/05/18,Purchase,"Purchased 750 Shares Of -31,577.48 31,577.48 Baozun Inc Spon A D R Trade Date 11/1/18 Purchased Through J.P. Morgan Securities LLC Paid 7.50 USD Brokerage 750 Shares At 42.0933 USD",0.00
11/07/18,Sale,Sold 475.09 Units Of 475.09 -475.09 First Am Govt Ob Fd Cl X Trade Date 11/7/18,0.00
11/08/18,Purchase,"Purchased 47,783.45 Units Of -47,783.45 47,783.45 First Am Govt Ob Fd Cl X Trade Date 11/8/18","-47,783.45"
11/08/18,Sale,"Sold 2,000 Shares Of 47,783.45 -100,514.90 G5 Entertainment Ab Net Proceeds 47,783.45 USD Trade Date 11/6/18 Sold Through Jpmsgb2l Jp Morgan Sec London Paid 23.90 USD Brokerage Book Value 900,256.90 SEK Local Proceeds 432,583.60 SEK Traded At 9.05300057 SEK To 1 USD Valued At 9.06605 SEK For 47,714.67 USD 2,000 Shares At 216.4 SEK",0.00
11/09/18,Purchase,"Purchased 1,428 Shares Of -10,028.03 10,028.03 Dustin Group Ab Net Cost 89,964.00 SEK Trade Date 11/9/18 Purchased Through Global Corporate Actions Purchased On The Omx Nordic Exchange Stockholm Book Value 89,964.00 SEK Valued At 8.97125 SEK For 10,028.03 USD Fed Tax Cost Reduction 10,028.03- USD 1,428 Shares At 63 SEK Ca Rights Exercise Sedol Bghx727","-10,028.03"
11/09/18,Purchase,"Purchased 89,964.00 Units Of -9,948.19 10,028.03 Swedish Krona Trade Date 11/9/18 Value Date 11/9/18 Purchased Through Bny-Mellon Foreign Exchange Book Value 89,964.00 SEK Traded At 9.04325309 SEK To 1 USD Valued At 9.04325309 SEK For 9,948.19 USD Net Cost 9,948.19 USD Repayment Of Currency Overdraft Resulted In Fed ST Currency Gain On SEK Of 79.84 USD 89,964 Units At 1 SEK Ca Rights Exercise Sedol Bghx727 Dustin Group Ab Rt 11/07/18 Pay From Acct On Corp Action Valued At 8.97125 SEK For 0.00 USD Market Value Of 1,952.12 USD Ca Rights Exercise Sedol Bghx727","-19,976.22"
11/13/18,Sale,"Sold 14,070.49 Units Of 14,070.49 -14,070.49 First Am Govt Ob Fd Cl X Trade Date 11/13/18",0.00
11/15/18,Sale,"Sold 6,508.65 Units Of 6,508.65 -6,508.65 First Am Govt Ob Fd Cl X Trade Date 11/15/18",0.00
11/16/18,Sale,Sold 239.5 Units Of 239.50 -239.50 First Am Govt Ob Fd Cl X Trade Date 11/16/18,0.00
11/19/18,Sale,"Sold 467.62 Units Of 467.62 -467.62 First Am Govt Ob Fd Cl X Trade Date 11/19/18 Hsbc Holdings Plc Spons A D R 0.50 USD/Share On 1,533 Shares Due 11/21/18 Cash Election On Optional Dividend",0.00
11/23/18,Purchase,"Purchased 766.5 Units Of -766.50 766.50 First Am Govt Ob Fd Cl X Trade Date 11/23/18 Keyence Corp 100 JPY/Share On 150 Shares Due 11/22/18 Received 15,000 JPY Valued At 112.95 JPY For 132.80 USD Keyence Corp Non-USD Taxes 2,297 JPY Valued At 112.95 JPY For 20.33 USD 15.3150000% Foreign Taxes Withheld",0.00
11/26/18,Sale,"Sold 12,703.00 Units Of 112.47 -112.47 Yen Trade Date 11/22/18 Value Date 11/26/18 Book Value 12,703 JPY Traded At 112.95 JPY To 1 USD Valued At 112.95 JPY For 112.47 USD Net Proceeds 112.47 USD Repatriating Keyence Corp",224.94
11/26/18,Purchase,"Purchased 7,518.43 Units Of -7,518.43 7,518.43 First Am Govt Ob Fd Cl X Trade Date 11/26/18 12,703 Yen 99999JPY3",224.94
11/27/18,Sale,Sold 182.61 Units Of 182.61 -182.61 First Am Govt Ob Fd Cl X Trade Date 11/27/18,0.00
11/28/18,Sale,"Sold 4,314.92 Units Of 4,314.92 -4,314.92 First Am Govt Ob Fd Cl X Trade Date 11/28/18 Transfer From Another Account",0.00
11/30/18,Purchase,"Purchased 2,139 Units Of -2,139.00 2,139.00 First Am Govt Ob Fd Cl X Trade Date 11/30/18",0.00
12/03/18,Sale,Sold 781.09 Units Of 781.09 -781.09 First Am Govt Ob Fd Cl X Trade Date 12/3/18 First Am Govt Ob Fd Cl X Interest From 11/1/18 To 11/30/18,0.00
12/04/18,Sale,"Sold 9,333.48 Units Of 9,333.48 -9,333.48 First Am Govt Ob Fd Cl X Trade Date 12/4/18",0.00
12/06/18,Sale,"Sold 1,662.49 Units Of 1,662.49 -1,662.49 First Am Govt Ob Fd Cl X Trade Date 12/6/18",0.00
12/07/18,Sale,"Sold 21,181.13 Units Of 21,181.13 -21,181.13 First Am Govt Ob Fd Cl X Trade Date 12/7/18 Disco Corporation 114 JPY/Share On 550 Shares Due 12/10/18 Received 62,700 JPY Valued At 112.78 JPY For 555.95 USD Disco Corporation Non-USD Taxes 9,603 JPY Valued At 112.78 JPY For 85.15 USD 15.3150000% Foreign Taxes Withheld","-51,491.85"
12/10/18,Sale,"Sold 53,097.00 Units Of 470.80 -470.80 Yen Trade Date 12/10/18 Value Date 12/10/18 Book Value 53,097 JPY Traded At 112.78 JPY To 1 USD Valued At 112.78 JPY For 470.80 USD Net Proceeds 470.80 USD Repatriating Disco Corporation Transfer To Income Disco Corporation Repatriating Disco Corporation Transfer From Principal Disco Corporation Repatriating Disco Corporation Japanese Yen Currency Dividend Received/Non-USD Valued At 112.7 JPY For 399.29 USD Market Value Of 399.29 USD Jeol 6470544 12/7Pbl 10000Shr 4.5Rt 15.315%Tax","-50,550.25"
12/10/18,Sale,"Sold 38,108.00 Units Of 337.33 -338.14 Yen Trade Date 12/10/18 Value Date 12/10/18 Book Value 38,108 JPY Traded At 112.96949575 JPY To 1 USD Valued At 112.96949575 JPY For 337.33 USD Net Proceeds 337.33 USD Fed ST Currency Loss On JPY Of 0.81- USD Jeol 6470544 12/7Pbl 10000Shr 4.5Rt 15.315%Tax","-50,212.92"
12/11/18,Sale,"Sold 169,370.00 Units Of 1,490.10 -1,490.10 Yen Trade Date 12/3/18 Value Date 12/11/18 Book Value 169,370 JPY Traded At 113.66351252 JPY To 1 USD Valued At 113.66351252 JPY For 1,490.10 USD Net Proceeds 1,490.10 USD Repatriating Advantest Corp Ord(Jp) Transfer To Income Advantest Corp Ord(Jp) Repatriating Advantest Corp Ord(Jp)","-82,108.21"
12/11/18,Sale,Sold 154.00 Units Of 195.86 -195.86 British Pound Trade Date 12/6/18 Value Date 12/11/18 Book Value 154.00 GBP Traded At 0.78627591 GBP To 1 USD Valued At 0.78627591 GBP For 195.86 USD Net Proceeds 195.86 USD Repatriating First Derivatives Plc Transfer To Income First Derivatives Plc Repatriating First Derivatives Plc Transfer From Principal First Derivatives Plc Repatriating First Derivatives Plc,"-81,716.49"
12/11/18,Sale,"Sold 3,250 Shares Of 41,844.83 -59,329.50 Pandora A S Sponsored A D R Trade Date 12/7/18 Sold Through J.P. Morgan Securities LLC Paid 32.50 USD Brokerage Paid 0.55 USD Sec Fee 3,250 Shares At 12.8855 USD 169,370 Yen 99999JPY3","-39,871.66"
12/12/18,Purchase,"Purchased 79,960.07 Units Of -79,960.07 79,960.07 First Am Govt Ob Fd Cl X Trade Date 12/12/18","-121,479.28"
12/12/18,Sale,"Sold 5,000 Shares Of 52,292.46 -42,312.43 Air France Klm Net Proceeds 52,292.46 USD Trade Date 12/10/18 Sold Through Jpmsgb2l Jp Morgan Sec London Paid 26.16 USD Brokerage Book Value 35,617.10 EUR Local Proceeds 45,829.57 EUR Traded At 0.87640876 EUR To 1 USD Valued At 0.877886 EUR For 52,204.47 USD 5,000 Shares At 9.1705 EUR","-69,186.82"
12/12/18,Sale,"Sold 23,000 Shares Of 71,116.73 -80,732.03 Capital Counties Properties Plc Net Proceeds 71,116.73 USD Trade Date 12/10/18 Sold Through Crst 784 Jpmorgan Secs Ltd Paid 35.58 USD Brokerage Paid 1.28 USD Misc Fee1 Book Value 61,550.02 GBP Local Proceeds 56,302.43 GBP Traded At 0.79169037 GBP To 1 USD Valued At 0.783822 GBP For 71,830.63 USD 23,000 Shares At 2.44919982 GBP","1,929.91"
12/13/18,Purchase,"Purchased 1,929.91 Units Of -1,929.91 1,929.91 First Am Govt Ob Fd Cl X Trade Date 12/13/18 Transfer From Another Account",0.00
12/14/18,Purchase,"Purchased 20,647.44 Units Of -20,647.44 20,647.44 First Am Govt Ob Fd Cl X Trade Date 12/14/18 Fanuc Corporation A D R 0.526747 USD/Share On 5,000 Shares Due 12/17/18 10.0000000% Foreign Taxes Withheld Non-USD Taxes Fanuc Corporation A D R Adr Paying Agent Fee Fanuc Corporation A D R Adr Fee Of 0.0575 Per Share Due 12/17/18 Cyberagent Inc Npv 32 JPY/Share On 2,000 Shares Due 12/17/18 Received 64,000 JPY Valued At 113.54 JPY For 563.68 USD",0.00
12/17/18,Sale,"Sold 54,198.00 Units Of 477.35 -477.35 Yen Trade Date 12/17/18 Value Date 12/17/18 Book Value 54,198 JPY Traded At 113.54 JPY To 1 USD Valued At 113.54 JPY For 477.35 USD Net Proceeds 477.35 USD Repatriating Cyberagent Inc Npv Transfer To Income Cyberagent Inc Npv Repatriating Cyberagent Inc Npv Transfer From Principal Cyberagent Inc Npv Repatriating Cyberagent Inc Npv","3,037.57"
12/18/18,Sale,"Sold 21,678.92 Units Of 2,395.32 -2,395.32 Swedish Krona Trade Date 12/18/18 Value Date 12/18/18 Book Value 21,678.92 SEK Traded At 9.050541 SEK To 1 USD Valued At 9.050541 SEK For 2,395.32 USD Net Proceeds 2,395.32 USD Repatriating Dustin Group Ab Transfer To Income Dustin Group Ab Repatriating Dustin Group Ab Transfer From Principal Dustin Group Ab Repatriating Dustin Group Ab Transfer From Another Account","7,675.30"
12/18/18,Purchase,"Purchased 29,935.22 Units Of -29,935.22 29,935.22 First Am Govt Ob Fd Cl X Trade Date 12/18/18","5,145.08"
12/19/18,Purchase,"Purchased 2,749.76 Units Of -2,749.76 2,749.76 First Am Govt Ob Fd Cl X Trade Date 12/19/18 Transfer From Another Account",0.00
12/20/18,Sale,"Sold 21,472.07 Units Of 21,472.07 -21,472.07 First Am Govt Ob Fd Cl X Trade Date 12/20/18","45,885.61"
12/20/18,Purchase,"Purchased 30,000 Shares Of -45,885.61 45,802.05 Zoo Digital Group Net Cost 45,885.61 USD Trade Date 12/18/18 Purchased Through Crst 784 Jpmorgan Secs Ltd Paid 22.93 USD Brokerage Paid 1.26 USD Misc Fee1 Book Value 36,319.15 GBP Traded At 0.79151503 GBP To 1 USD Valued At 0.792959 GBP For 45,802.05 USD 30,000 Shares At 1.21 GBP",0.00
12/21/18,Purchase,"Purchased 6,748.54 Units Of -6,748.54 6,748.54 First Am Govt Ob Fd Cl X Trade Date 12/21/18","-13,497.08"
12/21/18,Sale,"Sold 13,497.08 Units Of 13,497.08 -13,497.08 First Am Govt Ob Fd Cl X Trade Date 12/21/18",0.00
12/24/18,Sale,"Sold 11,213.19 Units Of 11,213.19 -11,213.19 First Am Govt Ob Fd Cl X Trade Date 12/24/18",0.00
12/26/18,Sale,"Sold 22,241.87 Units Of 22,241.87 -22,241.87 First Am Govt Ob Fd Cl X Trade Date 12/26/18",0.00
12/27/18,Sale,"Sold 64,798.38 Units Of 64,798.38 -64,798.38 First Am Govt Ob Fd Cl X Trade Date 12/27/18","64,798.38"
12/27/18,Purchase,"Purchased 1,000 Shares Of -23,277.96 23,277.96 Ams Ag Net Cost 23,277.96 USD Trade Date 12/21/18 Purchased Through Jpmsgb2l Jp Morgan Sec London Paid 11.63 USD Brokerage Book Value 23,124.32 CHF Traded At 0.9934 CHF To 1 USD Valued At 0.9934 CHF For 23,277.96 USD 1,000 Shares At 23.11277222 CHF","41,520.42"
12/27/18,Purchase,"Purchased 50,000 Shares Of -41,520.42 41,520.42 Iqe Plc Net Cost 41,520.42 USD Trade Date 12/21/18 Purchased Through Crst 784 Jpmorgan Secs Ltd Paid 16.38 USD Brokerage Paid 1.00 USD Misc Fee1 Book Value 32,861.41 GBP Traded At 0.791452 GBP To 1 USD Valued At 0.791452 GBP For 41,520.42 USD 50,000 Shares At 0.65695328 GBP Stmicroelectronics N V 0.06 USD/Share On 3,500 Shares Due 12/27/18 15.0000000% Foreign Taxes Withheld",0.00
12/28/18,Purchase,"Purchased 49,981.19 Units Of -49,981.19 49,981.19 First Am Govt Ob Fd Cl X Trade Date 12/28/18 Transfer From Another Account",178.50
12/31/18,Purchase,"Purchased 73,818.14 Units Of -73,818.14 73,818.14 First Am Govt Ob Fd Cl X Trade Date 12/31/18","-59,909.22"
12/31/18,Sale,"Sold 3,000 Shares Of 59,909.22 -38,264.01 Materialise Nv A D R Trade Date 12/27/18 Sold Through J.P. Morgan Securities LLC Paid 30.00 USD Brokerage Paid 0.78 USD Sec Fee 3,000 Shares At 19.98 USD Ending Balance 12/31/2018 $15,843.66 -$15,843.66 $5,785,607.64 $0.00",0.00
