month,ticker,fsym_id,sector,country,w_begin,ret_usd,contrib
2018-12,ALK-B.CO,SJKQMD-R,Healthcare,DK,0.0029938648109338693,0.05740372269446503,0.0001718589853915648
2018-12,BC.MI,LNW87G-R,Consumer Cyclicals,IT,0.019864126775969958,0.01086908346166271,0.00021590485182106648
2018-12,FDP.L,G22X5F-R,Finance,GB,0.01725068601410983,0.02679519355636284,0.0004622354707281142
2018-12,ADYEN.AS,B8DGF3-R,Finance,NL,0.02129055099175598,0.04368736929826422,0.0009301281637403691
2018-12,BHP,CSSFF1-R,Non-Energy Materials,AU,0.018879876332027107,0.08859339999999993,0.001672632435833809
2018-12,NOK,X699Q2-R,Technology,FI,0.04232843820648753,0.06398550000000003,0.0027084062828612093
2018-12,MTLS,CRHQ9D-R,Business Services,BE,0.018159183727828897,0.422585,0.0076737986556245745
2018-12,BAS1V.HE,BFP734-R,Technology,FI,0.038863152077930015,0.3583419356583093,0.013926297141388686
2019-01,BAS1V.HE,BFP734-R,Technology,FI,0.05888502973590151,-0.07209606053901618,-0.004245378668681323
2019-01,ZOO.L,DP2M95-R,Consumer Services,GB,0.014439780122682263,-0.1545151564189966,-0.0022311648843121677
2019-01,MTLS,CRHQ9D-R,Business Services,BE,0.01141346645705872,-0.17473800000000006,-0.001994366301773527
2019-01,NAS.OL,QTFZXZ-R,Industrials,NO,0.001494555671370101,-0.2321375326366827,-0.00034694246594001605
2019-01,FAG.ST,BXLTC8-R,Industrials,SE,0.0033597984338624757,-0.03840906395508814,-0.0001290467129224288
2019-01,4751.T,G37DWR-R,Business Services,JP,0.00019855138561916975,-0.16529508427015682,-3.281956801787707e-05
